elev,shp,rie,elb,time,date
51.75,75.01,666.0,10.76,66890.139,2023-11-05
62.21,76.26,666.0,5.85,66890.174,2023-11-05
65.17,74.82,666.0,6.85,66890.209,2023-11-05
65.12,75.4,666.0,6.65,66890.238,2023-11-05
63.04,77.26,666.0,8.97,66890.283,2023-11-05
56.75,78.11,666.0,12.95,66890.308,2023-11-05
52.98,76.74,666.0,15.36,66890.336,2023-11-05
50.69,74.77,666.0,16.64,66890.375,2023-11-05
48.63,72.45,666.0,17.42,66890.407,2023-11-05
47.28,70.49,666.0,17.89,66890.438,2023-11-05
46.38,68.67,666.0,18.12,66890.474,2023-11-05
45.81,67.04,666.0,18.24,66890.507,2023-11-05
129.49,60.32,666.0,14.26,66890.538,2023-11-05
137.74,58.0,666.0,12.94,66890.58,2023-11-05
145.85,56.45,666.0,11.41,66890.607,2023-11-05
149.97,55.87,666.0,14.09,66890.641,2023-11-05
153.77,55.48,666.0,12.04,66890.674,2023-11-05
158.17,54.03,666.0,11.85,66890.708,2023-11-05
161.07,53.12,666.0,11.69,66890.737,2023-11-05
162.2,53.11,666.0,17.75,66890.775,2023-11-05
163.16,52.63,666.0,19.61,66890.807,2023-11-05
164.45,51.67,666.0,20.61,66890.842,2023-11-05
165.87,49.96,666.0,21.05,66890.881,2023-11-05
169.17,43.28,666.0,18.9,66890.908,2023-11-05
169.91,40.97,666.0,20.52,66890.941,2023-11-05
170.2,39.62,666.0,20.98,66890.973,2023-11-05
170.12,39.7,666.0,21.42,66891.008,2023-11-05
171.13,34.75,666.0,17.89,66891.041,2023-11-05
169.19,40.34,666.0,17.88,66891.073,2023-11-05
167.79,46.44,666.0,18.81,66891.106,2023-11-05
166.11,52.91,666.0,17.07,66891.14,2023-11-05
164.55,56.54,666.0,13.93,66891.176,2023-11-05
162.1,61.94,666.0,12.03,66891.205,2023-11-05
158.49,66.07,666.0,13.17,66891.241,2023-11-05
156.18,68.05,666.0,11.2,66891.274,2023-11-05
152.16,70.43,666.0,10.92,66891.306,2023-11-05
146.55,72.81,666.0,12.04,66891.346,2023-11-05
141.01,74.54,666.0,11.7,66891.384,2023-11-05
135.18,75.33,666.0,10.91,66891.409,2023-11-05
127.49,75.67,666.0,14.57,66891.445,2023-11-05
119.38,75.46,666.0,19.09,66891.478,2023-11-05
115.14,75.62,666.0,15.38,66891.507,2023-11-05
107.97,75.77,666.0,13.04,66891.537,2023-11-05
102.03,75.45,666.0,11.32,66891.574,2023-11-05
94.57,75.33,666.0,13.26,66891.603,2023-11-05
95.65,74.33,666.0,10.63,66891.652,2023-11-05
95.72,73.44,666.0,9.86,66891.672,2023-11-05
95.58,72.13,666.0,11.75,66891.706,2023-11-05
96.33,71.12,666.0,13.73,66891.738,2023-11-05
83.77,65.21,-18.73,36.36,66891.774,2023-11-05
68.03,58.79,666.0,17.25,66891.805,2023-11-05
53.96,55.92,666.0,16.64,66891.84,2023-11-05
44.02,51.07,666.0,16.7,66891.873,2023-11-05
35.69,47.86,666.0,15.46,66891.904,2023-11-05
27.79,43.35,666.0,13.84,66891.951,2023-11-05
21.09,36.29,666.0,14.11,66891.973,2023-11-05
16.94,27.93,666.0,11.03,66892.006,2023-11-05
14.11,17.25,666.0,9.0,66892.039,2023-11-05
12.44,4.74,666.0,5.55,66892.075,2023-11-05
11.96,-20.7,666.0,5.65,66892.106,2023-11-05
12.69,-34.93,666.0,5.71,66892.141,2023-11-05
13.53,-43.31,666.0,4.07,66892.175,2023-11-05
14.61,-51.01,666.0,5.87,66892.208,2023-11-05
15.05,-54.52,666.0,6.9,66892.24,2023-11-05
15.09,-56.57,666.0,7.6,66892.273,2023-11-05
14.91,-58.37,666.0,8.25,66892.307,2023-11-05
14.69,-60.21,666.0,9.19,66892.34,2023-11-05
14.29,-61.29,666.0,9.92,66892.375,2023-11-05
13.88,-62.03,666.0,10.69,66892.409,2023-11-05
13.4,-62.31,666.0,11.44,66892.44,2023-11-05
12.95,-62.22,666.0,16.86,66892.473,2023-11-05
12.44,-61.83,666.0,19.3,66892.507,2023-11-05
11.71,-60.67,666.0,22.13,66892.54,2023-11-05
10.61,-57.94,666.0,23.27,66892.575,2023-11-05
8.77,-49.14,666.0,21.47,66892.607,2023-11-05
6.33,-20.93,666.0,16.39,66892.637,2023-11-05
6.04,11.43,666.0,13.94,66892.673,2023-11-05
8.03,42.67,666.0,16.65,66892.71,2023-11-05
11.94,61.61,666.0,17.51,66892.739,2023-11-05
15.18,68.49,666.0,22.41,66892.771,2023-11-05
21.17,74.18,666.0,21.96,66892.806,2023-11-05
32.25,77.8,666.0,14.02,66892.839,2023-11-05
41.9,78.98,666.0,11.93,66892.875,2023-11-05
54.3,79.6,666.0,5.63,66892.907,2023-11-05
64.74,79.35,666.0,3.63,66892.939,2023-11-05
29.4,115.15,28.06,51.64,66892.973,2023-11-05
32.92,123.88,34.13,51.7,66893.011,2023-11-05
28.53,142.42,31.19,63.82,66893.04,2023-11-05
24.95,141.22,28.6,63.33,66893.072,2023-11-05
21.6,133.55,25.59,60.54,66893.106,2023-11-05
21.4,120.14,25.69,55.73,66893.143,2023-11-05
24.25,105.92,27.09,49.74,66893.172,2023-11-05
121.45,69.27,666.0,10.5,66893.205,2023-11-05
129.13,66.09,666.0,14.56,66893.242,2023-11-05
139.95,65.6,666.0,11.75,66893.273,2023-11-05
145.1,65.28,666.0,12.23,66893.32,2023-11-05
149.39,65.23,666.0,12.35,66893.341,2023-11-05
154.81,64.27,666.0,13.2,66893.371,2023-11-05
161.12,64.95,666.0,9.97,66893.407,2023-11-05
162.46,68.09,666.0,16.1,66893.442,2023-11-05
165.69,68.92,666.0,17.6,66893.473,2023-11-05
168.03,69.53,666.0,22.81,66893.508,2023-11-05
171.58,68.6,666.0,19.32,66893.54,2023-11-05
174.4,70.35,666.0,18.17,66893.571,2023-11-05
176.59,70.66,666.0,19.79,66893.608,2023-11-05
177.97,67.02,666.0,19.71,66893.638,2023-11-05
179.04,11.02,666.0,17.83,66893.674,2023-11-05
178.04,-69.07,666.0,14.38,66893.708,2023-11-05
178.71,-34.62,666.0,15.46,66893.74,2023-11-05
178.79,-8.45,666.0,15.79,66893.776,2023-11-05
178.48,33.89,666.0,13.63,66893.806,2023-11-05
176.57,60.02,666.0,15.64,66893.84,2023-11-05
173.47,69.35,666.0,17.72,66893.872,2023-11-05
168.27,78.58,666.0,24.61,66893.907,2023-11-05
163.47,80.96,666.0,24.76,66893.94,2023-11-05
159.62,83.59,666.0,23.81,66893.974,2023-11-05
157.76,84.67,666.0,18.48,66894.006,2023-11-05
155.02,85.57,666.0,17.57,66894.04,2023-11-05
147.14,86.73,666.0,21.41,66894.084,2023-11-05
142.29,86.86,666.0,19.46,66894.105,2023-11-05
136.29,86.96,666.0,18.44,66894.139,2023-11-05
131.39,86.22,666.0,16.06,66894.174,2023-11-05
123.21,84.86,666.0,18.77,66894.208,2023-11-05
116.48,84.21,666.0,20.56,66894.238,2023-11-05
115.91,82.78,666.0,12.63,66894.274,2023-11-05
111.64,81.38,666.0,10.16,66894.305,2023-11-05
108.07,79.1,666.0,7.85,66894.339,2023-11-05
101.89,77.53,666.0,9.05,66894.381,2023-11-05
100.47,76.14,666.0,7.19,66894.405,2023-11-05
99.72,75.26,666.0,14.08,66894.439,2023-11-05
94.45,72.94,666.0,6.99,66894.474,2023-11-05
78.74,67.15,-18.35,34.89,66894.507,2023-11-05
62.44,62.03,-10.02,46.6,66894.542,2023-11-05
51.1,59.13,666.0,27.11,66894.572,2023-11-05
43.16,57.25,666.0,16.57,66894.605,2023-11-05
37.88,55.33,666.0,13.32,66894.636,2023-11-05
34.02,54.03,666.0,9.92,66894.672,2023-11-05
28.55,51.48,666.0,8.6,66894.708,2023-11-05
20.59,43.96,666.0,11.74,66894.739,2023-11-05
15.64,34.85,666.0,14.13,66894.773,2023-11-05
13.29,27.49,666.0,11.98,66894.806,2023-11-05
12.02,21.99,666.0,10.34,66894.841,2023-11-05
11.15,15.45,666.0,8.57,66894.875,2023-11-05
10.66,8.75,666.0,6.8,66894.907,2023-11-05
10.42,-2.09,666.0,7.09,66894.939,2023-11-05
10.5,-10.88,666.0,6.91,66894.974,2023-11-05
10.83,-18.49,666.0,6.21,66895.008,2023-11-05
11.66,-28.48,666.0,7.8,66895.039,2023-11-05
12.18,-32.67,666.0,8.0,66895.073,2023-11-05
12.53,-34.64,666.0,8.08,66895.108,2023-11-05
12.73,-35.51,666.0,8.07,66895.146,2023-11-05
12.82,-35.69,666.0,7.94,66895.174,2023-11-05
12.84,-35.57,666.0,7.83,66895.207,2023-11-05
12.82,-35.32,666.0,7.82,66895.242,2023-11-05
12.76,-34.81,666.0,7.9,66895.274,2023-11-05
12.68,-34.28,666.0,9.43,66895.308,2023-11-05
12.51,-33.67,666.0,11.29,66895.341,2023-11-05
12.03,-33.06,666.0,13.87,66895.371,2023-11-05
11.3,-31.83,666.0,16.08,66895.405,2023-11-05
10.29,-29.48,666.0,16.72,66895.444,2023-11-05
9.27,-26.11,666.0,17.01,66895.475,2023-11-05
8.46,-22.45,666.0,17.34,66895.504,2023-11-05
7.83,-18.78,666.0,17.54,66895.539,2023-11-05
7.37,-15.44,666.0,17.72,66895.574,2023-11-05
7.06,-12.38,666.0,17.76,66895.607,2023-11-05
6.84,-9.72,666.0,17.7,66895.641,2023-11-05
6.69,-7.56,666.0,17.6,66895.676,2023-11-05
6.58,-5.57,666.0,17.45,66895.707,2023-11-05
6.5,-3.91,666.0,17.3,66895.749,2023-11-05
6.48,-2.61,666.0,17.15,66895.775,2023-11-05
6.47,-1.53,666.0,17.0,66895.807,2023-11-05
6.49,-0.61,666.0,16.85,66895.841,2023-11-05
6.52,0.21,666.0,16.68,66895.875,2023-11-05
6.55,0.95,666.0,16.5,66895.906,2023-11-05
6.61,1.83,666.0,16.27,66895.939,2023-11-05
6.67,2.94,666.0,16.0,66895.976,2023-11-05
6.76,4.0,666.0,15.74,66896.007,2023-11-05
6.87,5.09,666.0,15.5,66896.04,2023-11-05
6.97,6.38,666.0,15.27,66896.073,2023-11-05
7.07,7.57,666.0,15.06,66896.107,2023-11-05
7.15,8.61,666.0,14.86,66896.139,2023-11-05
7.21,9.52,666.0,14.69,66896.172,2023-11-05
7.26,10.37,666.0,14.48,66896.208,2023-11-05
7.3,10.85,666.0,14.4,66896.241,2023-11-05
7.33,11.26,666.0,14.34,66896.277,2023-11-05
7.34,11.83,666.0,14.27,66896.305,2023-11-05
7.34,12.5,666.0,14.21,66896.34,2023-11-05
7.32,13.11,666.0,14.22,66896.377,2023-11-05
7.3,13.4,666.0,14.3,66896.407,2023-11-05
7.26,13.54,666.0,14.42,66896.443,2023-11-05
7.21,13.67,666.0,14.54,66896.478,2023-11-05
7.16,13.64,666.0,14.69,66896.513,2023-11-05
7.09,13.62,666.0,14.79,66896.541,2023-11-05
7.02,13.4,666.0,14.88,66896.574,2023-11-05
6.94,12.71,666.0,14.96,66896.606,2023-11-05
6.88,12.15,666.0,14.83,66896.637,2023-11-05
6.84,11.68,666.0,14.71,66896.672,2023-11-05
6.84,11.0,666.0,14.7,66896.709,2023-11-05
6.85,10.46,666.0,14.66,66896.739,2023-11-05
6.89,9.82,666.0,14.6,66896.773,2023-11-05
6.92,9.31,666.0,14.15,66896.808,2023-11-05
6.94,8.84,666.0,13.9,66896.836,2023-11-05
6.97,8.3,666.0,13.81,66896.877,2023-11-05
6.99,7.83,666.0,13.79,66896.904,2023-11-05
7.02,7.33,666.0,13.81,66896.941,2023-11-05
7.06,6.89,666.0,13.86,66896.978,2023-11-05
7.09,6.55,666.0,13.9,66897.006,2023-11-05
7.12,6.23,666.0,13.94,66897.037,2023-11-05
7.14,5.94,666.0,13.99,66897.073,2023-11-05
7.17,5.69,666.0,14.06,66897.105,2023-11-05
7.2,5.45,666.0,14.12,66897.137,2023-11-05
7.23,5.19,666.0,14.18,66897.175,2023-11-05
7.26,4.92,666.0,14.25,66897.21,2023-11-05
7.29,4.7,666.0,14.31,66897.24,2023-11-05
7.31,4.51,666.0,14.37,66897.282,2023-11-05
7.35,4.3,666.0,14.43,66897.308,2023-11-05
7.39,4.07,666.0,14.5,66897.338,2023-11-05
7.43,3.87,666.0,14.58,66897.374,2023-11-05
7.47,3.74,666.0,14.67,66897.409,2023-11-05
7.51,3.65,666.0,14.77,66897.445,2023-11-05
7.56,3.57,666.0,14.86,66897.484,2023-11-05
7.6,3.47,666.0,14.94,66897.51,2023-11-05
7.64,3.21,666.0,15.05,66897.548,2023-11-05
7.68,2.89,666.0,15.14,66897.589,2023-11-05
7.67,2.23,666.0,15.34,66897.61,2023-11-05
7.66,1.74,666.0,15.5,66897.64,2023-11-05
7.64,1.25,666.0,15.65,66897.675,2023-11-05
7.62,0.85,666.0,15.75,66897.709,2023-11-05
7.6,0.4,666.0,15.86,66897.747,2023-11-05
7.58,0.05,666.0,15.88,66897.775,2023-11-05
7.56,-0.34,666.0,15.88,66897.816,2023-11-05
7.55,-0.72,666.0,15.88,66897.852,2023-11-05
7.53,-0.91,666.0,15.87,66897.884,2023-11-05
7.52,-1.05,666.0,15.87,66897.92,2023-11-05
7.52,-1.3,666.0,15.91,66897.94,2023-11-05
7.52,-1.45,666.0,15.94,66897.976,2023-11-05
7.51,-2.02,666.0,16.06,66898.007,2023-11-05
7.52,-2.52,666.0,16.17,66898.045,2023-11-05
7.52,-2.87,666.0,16.24,66898.073,2023-11-05
7.53,-3.08,666.0,16.32,66898.104,2023-11-05
7.54,-3.05,666.0,16.43,66898.136,2023-11-05
7.55,-3.12,666.0,16.58,66898.172,2023-11-05
7.55,-3.32,666.0,16.74,66898.208,2023-11-05
7.53,-3.28,666.0,16.87,66898.239,2023-11-05
7.52,-3.1,666.0,16.96,66898.273,2023-11-05
7.51,-2.88,666.0,17.04,66898.307,2023-11-05
7.5,-2.36,666.0,17.08,66898.34,2023-11-05
7.51,-1.73,666.0,17.09,66898.378,2023-11-05
7.51,-1.0,666.0,17.08,66898.411,2023-11-05
