elev,shp,rie,elb,time,date
34.4,-18.51,666.0,15.89,45341.801,2023-10-03
33.05,-19.94,666.0,17.65,45341.827,2023-10-03
30.9,-22.02,666.0,16.74,45341.865,2023-10-03
28.4,-23.92,666.0,14.43,45341.9,2023-10-03
26.98,-24.77,666.0,14.1,45341.93,2023-10-03
25.82,-24.96,666.0,13.38,45341.961,2023-10-03
23.35,-24.29,666.0,11.48,45341.999,2023-10-03
22.26,-23.89,666.0,10.71,45342.029,2023-10-03
21.73,-23.48,666.0,10.3,45342.061,2023-10-03
19.02,-22.6,666.0,8.46,45342.11,2023-10-03
17.59,-21.41,666.0,7.48,45342.129,2023-10-03
17.35,-20.13,666.0,6.98,45342.163,2023-10-03
17.4,-19.08,666.0,6.75,45342.198,2023-10-03
18.13,-18.59,666.0,7.18,45342.227,2023-10-03
20.31,-18.03,666.0,8.16,45342.261,2023-10-03
22.28,-16.12,666.0,8.83,45342.297,2023-10-03
25.14,-13.1,666.0,8.54,45342.327,2023-10-03
28.41,-10.07,666.0,10.42,45342.361,2023-10-03
32.41,-7.27,666.0,9.23,45342.406,2023-10-03
38.8,-6.32,666.0,9.54,45342.429,2023-10-03
42.92,-4.73,666.0,9.42,45342.462,2023-10-03
47.2,-3.36,666.0,9.37,45342.498,2023-10-03
52.76,-1.04,666.0,7.89,45342.53,2023-10-03
57.19,0.72,666.0,7.58,45342.564,2023-10-03
62.22,2.18,666.0,6.22,45342.599,2023-10-03
67.06,3.93,666.0,6.15,45342.626,2023-10-03
71.36,4.94,666.0,6.89,45342.66,2023-10-03
76.6,3.76,666.0,4.01,45342.695,2023-10-03
81.66,4.82,666.0,2.64,45342.729,2023-10-03
86.89,5.62,666.0,2.91,45342.765,2023-10-03
90.24,6.55,666.0,5.34,45342.796,2023-10-03
95.86,7.3,666.0,4.64,45342.829,2023-10-03
98.51,7.41,666.0,3.32,45342.869,2023-10-03
104.78,7.75,666.0,6.13,45342.903,2023-10-03
107.97,8.2,666.0,7.59,45342.93,2023-10-03
112.05,8.15,666.0,8.65,45342.965,2023-10-03
114.33,8.1,666.0,8.4,45342.994,2023-10-03
117.01,8.2,666.0,7.89,45343.032,2023-10-03
120.38,8.55,666.0,7.61,45343.061,2023-10-03
122.97,8.87,666.0,6.98,45343.097,2023-10-03
125.98,8.82,666.0,6.18,45343.13,2023-10-03
128.88,9.02,666.0,5.06,45343.17,2023-10-03
132.91,9.72,666.0,4.88,45343.197,2023-10-03
136.27,10.22,666.0,6.75,45343.23,2023-10-03
140.03,10.43,666.0,8.98,45343.263,2023-10-03
142.29,10.16,666.0,9.87,45343.297,2023-10-03
144.04,11.99,666.0,12.6,45343.328,2023-10-03
139.97,20.53,666.0,12.89,45343.366,2023-10-03
141.07,30.15,666.0,6.93,45343.397,2023-10-03
141.32,34.75,666.0,9.43,45343.435,2023-10-03
162.04,59.71,666.0,9.97,45343.462,2023-10-03
141.76,47.31,666.0,19.77,45343.496,2023-10-03
142.85,51.52,666.0,20.98,45343.528,2023-10-03
144.09,53.95,666.0,26.95,45343.568,2023-10-03
163.43,80.86,666.0,4.62,45343.6,2023-10-03
164.0,87.69,666.0,3.59,45343.637,2023-10-03
164.38,92.39,666.0,2.82,45343.662,2023-10-03
152.16,66.99,666.0,17.21,45343.7,2023-10-03
153.2,67.16,666.0,15.78,45343.726,2023-10-03
153.91,67.22,666.0,13.26,45343.763,2023-10-03
154.25,67.15,666.0,11.07,45343.794,2023-10-03
153.93,66.36,666.0,7.36,45343.83,2023-10-03
152.05,63.97,666.0,3.41,45343.863,2023-10-03
149.33,59.2,666.0,3.23,45343.899,2023-10-03
146.45,55.71,666.0,5.35,45343.934,2023-10-03
141.0,50.66,666.0,6.37,45343.961,2023-10-03
134.15,46.7,666.0,8.91,45344.001,2023-10-03
133.03,38.15,666.0,4.28,45344.029,2023-10-03
131.41,33.17,666.0,2.0,45344.061,2023-10-03
128.45,27.9,666.0,1.2,45344.099,2023-10-03
124.92,24.11,666.0,3.59,45344.127,2023-10-03
122.26,20.59,666.0,6.05,45344.162,2023-10-03
119.24,18.28,666.0,9.91,45344.199,2023-10-03
114.76,16.53,666.0,12.38,45344.234,2023-10-03
130.1,30.51,104.69,33.36,45344.261,2023-10-03
119.98,27.38,666.0,24.94,45344.294,2023-10-03
95.22,12.9,666.0,2.06,45344.329,2023-10-03
91.62,12.06,666.0,1.0,45344.365,2023-10-03
88.8,10.91,666.0,2.88,45344.396,2023-10-03
84.74,10.13,666.0,4.42,45344.428,2023-10-03
81.76,9.58,666.0,8.24,45344.46,2023-10-03
77.18,9.17,666.0,5.3,45344.497,2023-10-03
72.83,9.34,666.0,5.96,45344.54,2023-10-03
67.94,8.87,666.0,3.23,45344.562,2023-10-03
63.71,8.7,666.0,3.83,45344.6,2023-10-03
58.9,7.7,666.0,3.28,45344.632,2023-10-03
55.58,7.28,666.0,2.82,45344.66,2023-10-03
55.12,6.24,666.0,4.22,45344.696,2023-10-03
52.77,5.61,666.0,8.35,45344.732,2023-10-03
48.02,4.62,666.0,6.76,45344.762,2023-10-03
45.7,3.67,666.0,8.05,45344.799,2023-10-03
43.27,1.93,666.0,6.31,45344.833,2023-10-03
41.08,0.24,666.0,9.23,45344.869,2023-10-03
38.18,-2.01,666.0,6.14,45344.897,2023-10-03
35.95,-4.41,666.0,4.27,45344.927,2023-10-03
34.2,-6.67,666.0,4.81,45344.989,2023-10-03
32.68,-8.64,666.0,6.38,45345.008,2023-10-03
29.35,-11.18,666.0,7.38,45345.038,2023-10-03
27.44,-12.76,666.0,7.88,45345.067,2023-10-03
26.19,-14.12,666.0,8.01,45345.099,2023-10-03
24.96,-15.94,666.0,9.62,45345.132,2023-10-03
22.66,-18.8,666.0,9.76,45345.163,2023-10-03
20.82,-20.42,666.0,9.97,45345.198,2023-10-03
19.16,-20.84,666.0,9.57,45345.227,2023-10-03
17.26,-20.28,666.0,8.59,45345.262,2023-10-03
16.05,-19.54,666.0,8.33,45345.297,2023-10-03
15.22,-18.31,666.0,8.08,45345.328,2023-10-03
14.64,-16.83,666.0,7.85,45345.359,2023-10-03
14.28,-15.54,666.0,7.66,45345.398,2023-10-03
14.05,-14.24,666.0,7.37,45345.428,2023-10-03
13.41,-12.03,666.0,6.81,45345.469,2023-10-03
13.32,-10.19,666.0,6.35,45345.496,2023-10-03
13.33,-7.82,666.0,5.98,45345.53,2023-10-03
13.53,-6.24,666.0,5.97,45345.563,2023-10-03
22.3,-12.58,666.0,8.11,45345.596,2023-10-03
25.53,-11.36,666.0,7.51,45345.627,2023-10-03
30.16,-10.07,666.0,7.83,45345.662,2023-10-03
35.86,-7.41,666.0,8.18,45345.697,2023-10-03
40.17,-5.82,666.0,8.94,45345.733,2023-10-03
45.19,-3.25,666.0,6.26,45345.77,2023-10-03
49.8,-1.02,666.0,6.81,45345.795,2023-10-03
56.72,0.85,666.0,7.46,45345.831,2023-10-03
60.8,2.07,666.0,7.77,45345.866,2023-10-03
67.58,3.65,666.0,6.51,45345.898,2023-10-03
73.7,2.3,666.0,4.52,45345.93,2023-10-03
79.27,2.71,666.0,2.05,45345.964,2023-10-03
84.53,3.64,666.0,4.41,45345.996,2023-10-03
90.06,4.38,666.0,3.52,45346.029,2023-10-03
93.87,5.7,666.0,3.43,45346.061,2023-10-03
101.76,5.76,666.0,10.15,45346.097,2023-10-03
105.25,6.11,666.0,8.01,45346.129,2023-10-03
108.03,6.49,666.0,4.97,45346.16,2023-10-03
111.89,6.98,666.0,6.72,45346.198,2023-10-03
119.47,7.98,666.0,6.79,45346.23,2023-10-03
122.72,8.4,666.0,6.68,45346.261,2023-10-03
125.83,8.83,666.0,6.46,45346.297,2023-10-03
128.65,9.27,666.0,6.94,45346.332,2023-10-03
130.85,9.17,666.0,5.47,45346.36,2023-10-03
139.09,9.09,666.0,8.31,45346.395,2023-10-03
142.66,9.59,666.0,9.82,45346.425,2023-10-03
144.64,10.31,666.0,7.29,45346.46,2023-10-03
146.06,10.02,666.0,7.36,45346.499,2023-10-03
147.51,10.21,666.0,8.07,45346.534,2023-10-03
151.42,12.26,666.0,9.67,45346.561,2023-10-03
152.83,13.11,666.0,8.12,45346.597,2023-10-03
154.6,14.21,666.0,9.38,45346.632,2023-10-03
155.76,13.03,666.0,13.78,45346.66,2023-10-03
157.52,14.44,666.0,13.46,45346.695,2023-10-03
159.51,15.08,666.0,12.09,45346.727,2023-10-03
161.48,14.26,666.0,12.36,45346.759,2023-10-03
163.29,104.13,666.0,9.68,45346.794,2023-10-03
164.6,13.8,666.0,15.16,45346.837,2023-10-03
165.64,13.13,666.0,15.06,45346.87,2023-10-03
161.09,113.78,666.0,12.53,45346.897,2023-10-03
166.77,13.91,666.0,14.48,45346.929,2023-10-03
167.09,14.34,666.0,15.27,45346.962,2023-10-03
167.27,14.71,666.0,16.39,45346.997,2023-10-03
167.09,15.19,666.0,16.9,45347.029,2023-10-03
160.07,115.98,666.0,21.13,45347.064,2023-10-03
166.26,16.78,666.0,18.04,45347.097,2023-10-03
165.25,17.66,666.0,17.32,45347.129,2023-10-03
163.48,19.16,666.0,15.95,45347.162,2023-10-03
160.4,20.19,666.0,14.9,45347.195,2023-10-03
157.41,20.7,666.0,14.69,45347.227,2023-10-03
153.93,18.51,666.0,13.76,45347.263,2023-10-03
151.44,16.49,666.0,15.59,45347.303,2023-10-03
149.24,15.4,666.0,19.97,45347.33,2023-10-03
146.8,14.27,666.0,23.09,45347.364,2023-10-03
139.07,13.0,666.0,18.34,45347.395,2023-10-03
130.83,13.98,666.0,11.85,45347.432,2023-10-03
126.15,14.72,666.0,12.97,45347.463,2023-10-03
121.98,14.53,666.0,15.81,45347.496,2023-10-03
118.4,13.86,666.0,17.79,45347.528,2023-10-03
109.3,10.93,666.0,10.89,45347.565,2023-10-03
103.43,9.03,666.0,9.03,45347.603,2023-10-03
96.49,9.02,666.0,8.58,45347.629,2023-10-03
93.26,8.59,666.0,10.92,45347.659,2023-10-03
85.6,6.39,666.0,6.67,45347.697,2023-10-03
82.68,5.82,666.0,9.94,45347.726,2023-10-03
75.48,6.3,666.0,4.85,45347.76,2023-10-03
72.16,5.88,666.0,6.21,45347.801,2023-10-03
67.89,3.65,666.0,5.21,45347.829,2023-10-03
64.86,2.62,666.0,8.15,45347.864,2023-10-03
59.49,2.31,666.0,4.14,45347.912,2023-10-03
56.53,1.94,666.0,8.76,45347.932,2023-10-03
51.62,0.78,666.0,5.7,45347.959,2023-10-03
47.99,-2.86,666.0,7.54,45347.996,2023-10-03
45.65,-4.46,666.0,8.32,45348.032,2023-10-03
43.71,-5.41,666.0,12.21,45348.062,2023-10-03
41.48,-6.17,666.0,11.58,45348.099,2023-10-03
38.68,-6.85,666.0,9.92,45348.127,2023-10-03
35.96,-7.24,666.0,9.51,45348.162,2023-10-03
33.04,-7.48,666.0,8.88,45348.205,2023-10-03
31.05,-7.74,666.0,10.52,45348.228,2023-10-03
29.36,-8.07,666.0,10.75,45348.264,2023-10-03
27.9,-8.57,666.0,11.2,45348.297,2023-10-03
26.44,-9.1,666.0,11.65,45348.332,2023-10-03
25.11,-9.69,666.0,11.3,45348.363,2023-10-03
24.02,-10.62,666.0,11.16,45348.396,2023-10-03
22.82,-11.33,666.0,10.5,45348.434,2023-10-03
21.76,-12.06,666.0,9.99,45348.463,2023-10-03
20.73,-12.84,666.0,9.84,45348.508,2023-10-03
19.69,-13.52,666.0,10.32,45348.526,2023-10-03
18.63,-13.65,666.0,10.18,45348.564,2023-10-03
17.49,-13.79,666.0,9.84,45348.599,2023-10-03
15.69,-10.2,666.0,8.43,45348.63,2023-10-03
14.36,-6.84,666.0,7.41,45348.661,2023-10-03
13.5,-4.05,666.0,6.73,45348.698,2023-10-03
12.87,-1.49,666.0,6.19,45348.731,2023-10-03
12.46,0.5,666.0,5.83,45348.763,2023-10-03
12.26,2.41,666.0,5.45,45348.797,2023-10-03
12.56,3.79,666.0,5.0,45348.832,2023-10-03
12.95,3.77,666.0,5.21,45348.86,2023-10-03
13.57,3.76,666.0,5.39,45348.896,2023-10-03
14.68,2.14,666.0,5.81,45348.927,2023-10-03
16.74,1.02,666.0,5.62,45348.968,2023-10-03
19.75,1.76,666.0,5.26,45348.996,2023-10-03
23.36,2.04,666.0,6.52,45349.029,2023-10-03
26.83,1.79,666.0,10.14,45349.063,2023-10-03
30.8,2.4,666.0,8.24,45349.095,2023-10-03
34.2,2.59,666.0,6.99,45349.132,2023-10-03
38.91,3.59,666.0,5.87,45349.163,2023-10-03
43.59,4.81,666.0,4.23,45349.196,2023-10-03
47.44,5.45,666.0,2.88,45349.23,2023-10-03
51.47,6.14,666.0,4.99,45349.271,2023-10-03
56.53,6.89,666.0,5.96,45349.3,2023-10-03
61.48,7.46,666.0,3.72,45349.331,2023-10-03
65.24,7.65,666.0,7.6,45349.364,2023-10-03
70.37,7.6,666.0,10.22,45349.395,2023-10-03
75.24,8.31,666.0,6.58,45349.429,2023-10-03
79.47,8.98,666.0,6.3,45349.462,2023-10-03
84.56,9.34,666.0,4.24,45349.498,2023-10-03
90.42,10.05,666.0,5.48,45349.531,2023-10-03
95.03,10.98,666.0,6.28,45349.571,2023-10-03
99.38,11.39,666.0,6.8,45349.597,2023-10-03
103.9,12.09,666.0,7.66,45349.628,2023-10-03
107.79,12.51,666.0,4.25,45349.664,2023-10-03
113.12,13.45,666.0,5.69,45349.697,2023-10-03
116.33,14.03,666.0,6.01,45349.73,2023-10-03
119.33,15.28,666.0,4.39,45349.764,2023-10-03
122.17,16.06,666.0,5.94,45349.796,2023-10-03
122.67,15.39,666.0,2.55,45349.83,2023-10-03
124.88,15.4,666.0,2.76,45349.861,2023-10-03
127.34,15.27,666.0,6.39,45349.897,2023-10-03
129.98,14.85,666.0,4.35,45349.93,2023-10-03
133.09,15.12,666.0,2.84,45349.959,2023-10-03
135.95,15.23,666.0,4.76,45349.997,2023-10-03
139.32,15.52,666.0,3.34,45350.032,2023-10-03
138.87,18.0,666.0,8.43,45350.062,2023-10-03
137.47,22.05,666.0,12.96,45350.106,2023-10-03
140.62,26.67,666.0,9.71,45350.127,2023-10-03
145.71,30.85,666.0,3.83,45350.164,2023-10-03
147.15,32.97,666.0,5.0,45350.196,2023-10-03
147.78,34.4,666.0,5.72,45350.231,2023-10-03
148.75,35.94,666.0,10.12,45350.264,2023-10-03
150.68,41.02,666.0,8.2,45350.299,2023-10-03
152.92,46.28,666.0,6.84,45350.339,2023-10-03
154.16,50.32,666.0,7.19,45350.359,2023-10-03
155.14,53.89,666.0,7.78,45350.396,2023-10-03
166.59,95.11,666.0,6.44,45350.426,2023-10-03
166.27,98.84,666.0,5.85,45350.464,2023-10-03
166.12,102.35,666.0,5.67,45350.496,2023-10-03
165.86,104.38,666.0,5.43,45350.53,2023-10-03
165.48,106.53,666.0,5.53,45350.56,2023-10-03
165.33,106.82,666.0,5.51,45350.597,2023-10-03
164.96,107.03,666.0,5.91,45350.628,2023-10-03
164.74,106.71,666.0,7.45,45350.663,2023-10-03
157.11,70.64,666.0,1.83,45350.697,2023-10-03
156.59,70.19,666.0,5.68,45350.731,2023-10-03
155.18,67.28,666.0,6.11,45350.762,2023-10-03
153.29,63.74,666.0,10.38,45350.797,2023-10-03
151.13,59.88,666.0,11.58,45350.83,2023-10-03
146.53,54.72,666.0,8.89,45350.861,2023-10-03
138.43,49.19,666.0,8.87,45350.896,2023-10-03
152.83,56.36,666.0,13.74,45350.928,2023-10-03
129.49,43.26,666.0,9.34,45350.96,2023-10-03
129.04,36.35,666.0,4.48,45350.997,2023-10-03
129.46,28.0,666.0,7.28,45351.03,2023-10-03
127.0,18.54,666.0,13.05,45351.062,2023-10-03
124.12,15.3,666.0,13.97,45351.101,2023-10-03
120.01,12.31,666.0,13.24,45351.127,2023-10-03
116.74,10.81,666.0,13.7,45351.161,2023-10-03
112.5,9.58,666.0,11.9,45351.196,2023-10-03
107.67,9.05,666.0,10.45,45351.227,2023-10-03
99.4,5.67,666.0,11.83,45351.263,2023-10-03
94.33,4.82,666.0,11.71,45351.296,2023-10-03
91.31,4.59,666.0,11.01,45351.329,2023-10-03
87.34,5.27,666.0,6.86,45351.364,2023-10-03
81.96,1.79,666.0,4.76,45351.399,2023-10-03
77.95,1.91,666.0,4.92,45351.427,2023-10-03
75.67,2.55,666.0,7.2,45351.464,2023-10-03
73.18,3.14,666.0,6.01,45351.498,2023-10-03
71.28,1.86,666.0,5.41,45351.529,2023-10-03
69.98,0.42,666.0,4.49,45351.563,2023-10-03
72.35,-2.53,666.0,12.91,45351.596,2023-10-03
69.87,-2.45,666.0,11.96,45351.627,2023-10-03
68.94,-3.63,666.0,19.47,45351.66,2023-10-03
66.3,-4.61,666.0,17.69,45351.702,2023-10-03
63.81,-5.16,666.0,16.7,45351.732,2023-10-03
58.57,-4.35,666.0,15.86,45351.765,2023-10-03
53.3,-4.69,666.0,12.94,45351.796,2023-10-03
50.46,-5.65,666.0,11.67,45351.834,2023-10-03
47.28,-6.76,666.0,13.6,45351.863,2023-10-03
44.21,-8.18,666.0,11.31,45351.897,2023-10-03
41.49,-9.58,666.0,9.96,45351.929,2023-10-03
39.26,-11.02,666.0,11.28,45351.967,2023-10-03
36.71,-12.59,666.0,12.55,45352.004,2023-10-03
33.57,-13.85,666.0,11.44,45352.031,2023-10-03
31.81,-14.82,666.0,11.59,45352.059,2023-10-03
31.22,-15.99,666.0,15.8,45352.098,2023-10-03
29.79,-19.15,666.0,15.21,45352.128,2023-10-03
28.01,-20.66,666.0,13.1,45352.162,2023-10-03
27.12,-21.32,666.0,12.59,45352.198,2023-10-03
26.46,-21.5,666.0,12.23,45352.227,2023-10-03
25.53,-21.31,666.0,11.82,45352.261,2023-10-03
24.48,-20.95,666.0,11.23,45352.306,2023-10-03
23.09,-20.4,666.0,9.87,45352.329,2023-10-03
21.96,-19.65,666.0,9.0,45352.364,2023-10-03
21.55,-18.57,666.0,8.46,45352.397,2023-10-03
21.27,-17.36,666.0,8.09,45352.43,2023-10-03
21.15,-16.34,666.0,7.84,45352.466,2023-10-03
21.09,-15.53,666.0,7.61,45352.497,2023-10-03
21.16,-14.78,666.0,7.15,45352.531,2023-10-03
21.88,-14.86,666.0,7.76,45352.559,2023-10-03
23.85,-15.43,666.0,10.57,45352.597,2023-10-03
25.73,-14.56,666.0,11.22,45352.629,2023-10-03
27.57,-13.49,666.0,10.95,45352.662,2023-10-03
29.3,-12.27,666.0,9.3,45352.698,2023-10-03
31.07,-10.6,666.0,9.39,45352.729,2023-10-03
34.03,-8.14,666.0,8.53,45352.77,2023-10-03
36.93,-5.99,666.0,8.28,45352.797,2023-10-03
40.69,-4.39,666.0,7.6,45352.83,2023-10-03
45.24,-2.24,666.0,7.06,45352.864,2023-10-03
50.07,-0.6,666.0,6.47,45352.897,2023-10-03
54.5,0.86,666.0,7.52,45352.931,2023-10-03
62.39,0.9,666.0,6.35,45352.96,2023-10-03
66.54,1.31,666.0,6.24,45353.001,2023-10-03
72.2,0.98,666.0,7.53,45353.032,2023-10-03
78.02,1.48,666.0,7.17,45353.069,2023-10-03
84.86,2.26,666.0,8.14,45353.107,2023-10-03
89.97,3.26,666.0,3.91,45353.153,2023-10-03
97.38,4.3,666.0,8.9,45353.167,2023-10-03
103.65,3.72,666.0,11.98,45353.194,2023-10-03
106.8,4.0,666.0,11.49,45353.228,2023-10-03
108.99,4.02,666.0,5.2,45353.265,2023-10-03
110.99,4.94,666.0,3.99,45353.295,2023-10-03
114.03,5.1,666.0,2.66,45353.331,2023-10-03
117.39,5.01,666.0,2.68,45353.361,2023-10-03
122.0,5.82,666.0,3.87,45353.395,2023-10-03
124.3,6.28,666.0,3.23,45353.427,2023-10-03
129.79,6.43,666.0,3.51,45353.46,2023-10-03
133.05,6.51,666.0,4.93,45353.498,2023-10-03
135.51,6.82,666.0,4.6,45353.53,2023-10-03
135.92,1.19,666.0,15.35,45353.563,2023-10-03
132.82,11.85,666.0,11.22,45353.599,2023-10-03
131.13,16.59,666.0,18.66,45353.63,2023-10-03
138.66,28.5,666.0,7.1,45353.661,2023-10-03
140.87,35.19,666.0,9.15,45353.695,2023-10-03
142.63,38.74,666.0,13.05,45353.731,2023-10-03
147.53,33.67,666.0,10.13,45353.763,2023-10-03
151.03,35.12,666.0,8.06,45353.796,2023-10-03
153.24,37.76,666.0,9.01,45353.838,2023-10-03
166.05,85.15,666.0,9.43,45353.864,2023-10-03
156.71,44.58,666.0,14.34,45353.896,2023-10-03
165.72,102.19,666.0,3.37,45353.93,2023-10-03
159.31,50.6,666.0,13.91,45353.963,2023-10-03
165.36,111.24,666.0,4.46,45353.993,2023-10-03
165.37,114.69,666.0,5.9,45354.026,2023-10-03
165.37,116.11,666.0,7.25,45354.071,2023-10-03
161.17,56.14,666.0,7.09,45354.097,2023-10-03
160.14,57.25,666.0,5.79,45354.135,2023-10-03
159.07,57.59,666.0,2.71,45354.161,2023-10-03
157.73,56.68,666.0,0.9,45354.201,2023-10-03
155.29,53.26,666.0,2.45,45354.23,2023-10-03
152.54,49.86,666.0,6.89,45354.263,2023-10-03
148.91,46.47,666.0,7.27,45354.297,2023-10-03
140.88,39.65,666.0,1.3,45354.327,2023-10-03
134.58,35.76,666.0,2.47,45354.361,2023-10-03
129.37,33.89,666.0,2.7,45354.398,2023-10-03
125.5,32.44,666.0,4.58,45354.442,2023-10-03
119.69,31.03,666.0,6.41,45354.46,2023-10-03
117.47,25.13,666.0,5.43,45354.497,2023-10-03
114.17,22.06,666.0,4.29,45354.53,2023-10-03
110.31,19.23,666.0,3.72,45354.564,2023-10-03
105.71,15.46,666.0,3.95,45354.597,2023-10-03
102.1,13.95,666.0,6.57,45354.628,2023-10-03
96.51,11.57,666.0,7.35,45354.662,2023-10-03
95.51,6.15,666.0,10.8,45354.697,2023-10-03
96.71,2.93,666.0,15.42,45354.729,2023-10-03
90.16,2.68,666.0,9.88,45354.761,2023-10-03
86.17,2.44,666.0,10.27,45354.8,2023-10-03
82.96,2.45,666.0,10.7,45354.832,2023-10-03
78.19,1.13,666.0,10.02,45354.86,2023-10-03
72.52,0.09,666.0,9.16,45354.911,2023-10-03
72.68,-3.43,666.0,12.54,45354.93,2023-10-03
69.96,-4.36,666.0,14.47,45354.963,2023-10-03
65.62,-4.84,666.0,14.13,45354.997,2023-10-03
60.71,-4.89,666.0,9.03,45355.03,2023-10-03
53.01,-0.33,666.0,7.53,45355.061,2023-10-03
52.56,-2.62,666.0,12.14,45355.097,2023-10-03
51.47,-4.75,666.0,12.58,45355.128,2023-10-03
50.09,-6.78,666.0,12.13,45355.162,2023-10-03
47.73,-9.02,666.0,15.37,45355.198,2023-10-03
43.87,-11.24,666.0,11.84,45355.231,2023-10-03
41.03,-13.56,666.0,9.92,45355.264,2023-10-03
38.32,-15.6,666.0,9.67,45355.296,2023-10-03
36.26,-17.26,666.0,11.94,45355.331,2023-10-03
33.56,-18.8,666.0,10.87,45355.363,2023-10-03
32.08,-19.78,666.0,11.65,45355.395,2023-10-03
31.15,-20.66,666.0,13.22,45355.428,2023-10-03
29.9,-21.43,666.0,14.95,45355.462,2023-10-03
28.47,-22.29,666.0,15.5,45355.501,2023-10-03
26.74,-23.13,666.0,15.18,45355.527,2023-10-03
24.27,-23.59,666.0,12.74,45355.565,2023-10-03
22.22,-24.18,666.0,11.19,45355.596,2023-10-03
20.63,-24.64,666.0,10.73,45355.63,2023-10-03
19.58,-24.8,666.0,12.44,45355.661,2023-10-03
18.94,-24.67,666.0,13.23,45355.697,2023-10-03
18.51,-24.37,666.0,13.54,45355.731,2023-10-03
18.22,-23.92,666.0,13.62,45355.769,2023-10-03
18.04,-23.34,666.0,13.61,45355.803,2023-10-03
17.95,-22.51,666.0,13.29,45355.831,2023-10-03
17.9,-21.5,666.0,12.88,45355.861,2023-10-03
17.94,-19.97,666.0,12.15,45355.896,2023-10-03
18.02,-18.9,666.0,11.41,45355.932,2023-10-03
18.33,-17.65,666.0,10.05,45355.963,2023-10-03
18.88,-16.39,666.0,8.76,45355.995,2023-10-03
20.07,-14.13,666.0,6.76,45356.027,2023-10-03
23.1,-11.79,666.0,5.57,45356.061,2023-10-03
27.5,-10.02,666.0,6.73,45356.106,2023-10-03
33.02,-8.72,666.0,6.88,45356.127,2023-10-03
38.06,-7.29,666.0,5.05,45356.163,2023-10-03
43.62,-5.92,666.0,3.84,45356.198,2023-10-03
50.9,-3.2,666.0,1.96,45356.229,2023-10-03
55.81,-2.08,666.0,1.71,45356.263,2023-10-03
60.25,-1.33,666.0,2.86,45356.297,2023-10-03
64.36,-0.86,666.0,4.38,45356.332,2023-10-03
70.27,-0.25,666.0,1.29,45356.363,2023-10-03
76.23,-1.19,666.0,0.61,45356.399,2023-10-03
80.54,-1.73,666.0,1.85,45356.432,2023-10-03
86.15,-1.3,666.0,1.12,45356.463,2023-10-03
93.5,-1.94,666.0,7.61,45356.498,2023-10-03
97.96,-1.63,666.0,7.05,45356.528,2023-10-03
102.44,-1.54,666.0,9.95,45356.572,2023-10-03
104.06,-1.04,666.0,6.27,45356.595,2023-10-03
107.77,-1.35,666.0,3.77,45356.629,2023-10-03
111.15,-1.39,666.0,5.09,45356.662,2023-10-03
120.39,0.0,666.0,10.18,45356.696,2023-10-03
123.12,0.58,666.0,10.03,45356.729,2023-10-03
124.93,1.38,666.0,7.46,45356.76,2023-10-03
129.03,2.85,666.0,7.72,45356.799,2023-10-03
132.78,4.64,666.0,8.9,45356.83,2023-10-03
135.27,5.99,666.0,7.04,45356.871,2023-10-03
138.33,8.17,666.0,6.46,45356.897,2023-10-03
141.74,8.61,666.0,7.7,45356.929,2023-10-03
144.29,7.84,666.0,10.9,45356.964,2023-10-03
144.68,10.69,666.0,11.8,45356.995,2023-10-03
142.09,25.1,666.0,7.69,45357.031,2023-10-03
140.6,33.61,666.0,11.68,45357.06,2023-10-03
160.6,50.6,666.0,9.27,45357.097,2023-10-03
141.86,41.67,666.0,13.54,45357.131,2023-10-03
143.57,44.29,666.0,12.61,45357.159,2023-10-03
150.59,40.53,666.0,8.65,45357.197,2023-10-03
165.25,80.13,666.0,12.96,45357.232,2023-10-03
165.86,90.22,666.0,14.78,45357.265,2023-10-03
165.53,97.11,666.0,13.44,45357.296,2023-10-03
164.2,100.33,666.0,9.61,45357.331,2023-10-03
163.63,107.17,666.0,8.68,45357.365,2023-10-03
163.26,114.83,666.0,8.6,45357.395,2023-10-03
162.98,115.08,666.0,7.16,45357.429,2023-10-03
162.85,117.5,666.0,7.26,45357.463,2023-10-03
162.79,115.88,666.0,7.88,45357.499,2023-10-03
162.85,114.31,666.0,14.3,45357.531,2023-10-03
161.97,59.81,666.0,7.73,45357.562,2023-10-03
160.55,54.07,666.0,8.85,45357.597,2023-10-03
156.97,47.45,666.0,9.77,45357.635,2023-10-03
152.09,42.8,666.0,11.2,45357.662,2023-10-03
143.59,37.17,666.0,1.51,45357.699,2023-10-03
136.19,33.2,666.0,7.09,45357.732,2023-10-03
130.54,30.13,666.0,7.72,45357.762,2023-10-03
126.28,28.68,666.0,5.09,45357.799,2023-10-03
121.02,26.66,666.0,5.59,45357.832,2023-10-03
115.42,19.9,666.0,5.97,45357.861,2023-10-03
113.42,14.46,666.0,1.44,45357.896,2023-10-03
110.44,10.35,666.0,5.87,45357.94,2023-10-03
106.43,6.98,666.0,7.22,45357.96,2023-10-03
102.1,5.1,666.0,7.06,45357.998,2023-10-03
95.35,3.29,666.0,4.57,45358.029,2023-10-03
92.19,1.71,666.0,19.14,45358.064,2023-10-03
87.52,0.45,666.0,10.08,45358.099,2023-10-03
80.79,-3.51,666.0,8.63,45358.13,2023-10-03
76.22,-4.2,666.0,4.47,45358.164,2023-10-03
72.92,-4.47,666.0,4.64,45358.195,2023-10-03
