elev,shp,time,elb,rie
67.88,55.79,17:55:18:572,48.26,38.02
63.76,56.04,17:55:18:718,46.23,29.17
71.31,58.26,17:55:18:853,39.75,36.82
74.37,65.28,17:55:18:992,34.87,25.77
79.06,66.56,17:55:19:129,30.36,30.83
77.69,60.97,17:55:19:261,36.32,38.95
84.76,61.71,17:55:19:398,30.25,60.18
83.18,63.69,17:55:19:535,29.75,666.0
88.24,68.39,17:55:19:675,26.1,666.0
90.82,68.99,17:55:19:812,23.81,666.0
92.74,69.7,17:55:19:952,23.6,666.0
93.42,69.43,17:55:20:089,22.77,666.0
93.16,68.7,17:55:20:228,23.95,666.0
93.15,69.83,17:55:20:369,22.16,666.0
88.33,69.28,17:55:20:506,25.74,666.0
76.54,62.88,17:55:20:649,36.43,31.84
71.59,60.98,17:55:20:787,34.98,38.99
56.9,60.52,17:55:20:916,42.03,18.14
48.22,57.49,17:55:21:049,40.12,17.65
45.86,59.42,17:55:21:185,40.34,7.28
40.5,56.8,17:55:21:315,35.97,14.76
36.9,54.54,17:55:21:451,28.64,666.0
29.14,48.91,17:55:21:588,34.08,13.97
24.87,41.01,17:55:21:726,34.11,13.39
22.51,33.38,17:55:21:872,33.65,17.1
20.84,23.15,17:55:22:017,28.42,666.0
19.63,17.67,17:55:22:176,25.89,666.0
17.88,2.78,17:55:22:315,27.33,666.0
16.17,-0.25,17:55:22:449,25.37,666.0
15.57,-3.63,17:55:22:593,24.69,666.0
15.97,-11.08,17:55:22:733,25.68,666.0
16.44,-13.68,17:55:22:871,25.67,666.0
17.17,-17.55,17:55:23:017,25.77,666.0
17.43,-19.58,17:55:23:152,24.6,666.0
17.69,-21.65,17:55:23:295,26.21,666.0
17.4,-20.81,17:55:23:452,25.51,666.0
17.34,-19.43,17:55:23:594,25.72,666.0
17.49,-16.17,17:55:23:742,27.92,666.0
17.47,-5.48,17:55:23:880,30.48,20.88
17.93,5.71,17:55:24:026,29.76,666.0
