elev,shp,time,elb,rie
84.11,63.26,14:59:29:087,15.03,666.0
87.47,55.04,14:59:29:220,15.65,666.0
86.19,51.54,14:59:29:336,13.15,666.0
85.17,43.28,14:59:29:454,13.57,666.0
83.22,37.75,14:59:29:585,12.73,666.0
83.04,33.81,14:59:29:709,14.94,666.0
83.53,27.55,14:59:29:830,10.98,666.0
84.88,19.25,14:59:29:947,13.53,666.0
84.27,16.57,14:59:30:067,11.38,666.0
82.28,11.96,14:59:30:184,15.31,666.0
82.26,10.13,14:59:30:308,13.74,666.0
82.46,4.98,14:59:30:433,14.02,666.0
82.3,0.95,14:59:30:554,11.6,666.0
81.63,-3.58,14:59:30:679,13.73,666.0
81.01,-5.06,14:59:30:806,7.64,666.0
80.26,-5.16,14:59:30:921,12.88,666.0
80.11,-5.39,14:59:31:045,21.58,666.0
80.38,-6.29,14:59:31:164,19.97,666.0
80.1,-5.58,14:59:31:300,20.15,666.0
80.11,-5.25,14:59:31:428,20.1,666.0
79.84,-5.29,14:59:31:549,19.79,666.0
79.99,-0.89,14:59:31:667,15.88,666.0
79.24,4.42,14:59:31:792,19.79,666.0
79.93,10.73,14:59:31:923,17.28,666.0
80.87,16.53,14:59:32:049,13.98,666.0
81.75,22.01,14:59:32:172,11.75,666.0
83.58,28.18,14:59:32:296,13.24,666.0
82.66,37.18,14:59:32:424,12.93,666.0
81.69,42.78,14:59:32:545,14.3,666.0
83.8,47.69,14:59:32:671,11.82,666.0
84.91,52.44,14:59:32:790,11.2,666.0
83.47,57.02,14:59:32:918,15.07,666.0
83.86,62.56,14:59:33:040,11.32,666.0
33.68,-31.6,14:59:33:159,116.21,-25.3
61.89,-27.6,14:59:33:281,119.23,-40.21
59.69,-28.89,14:59:33:411,121.05,-37.9
28.36,-37.63,14:59:33:542,119.06,-17.42
28.84,-38.74,14:59:33:661,119.66,-17.66
29.85,-38.71,14:59:33:783,119.43,-19.63
29.9,-39.11,14:59:33:923,119.31,-19.78
30.95,-37.94,14:59:34:051,118.94,-21.19
42.28,-35.46,14:59:34:171,120.47,-29.21
65.41,-29.8,14:59:34:299,117.27,-49.12
67.36,-28.3,14:59:34:437,114.56,-52.77
52.08,-30.62,14:59:34:554,113.55,-44.58
45.66,-29.86,14:59:34:682,109.59,-45.74
47.11,-29.83,14:59:34:805,107.21,-49.57
84.03,32.43,14:59:34:921,19.12,666.0
83.61,26.18,14:59:35:045,13.99,666.0
83.14,21.58,14:59:35:172,13.66,666.0
82.85,16.49,14:59:35:303,11.95,666.0
82.82,11.88,14:59:35:431,11.31,666.0
82.9,5.15,14:59:35:568,9.99,666.0
82.16,-0.54,14:59:35:685,11.75,666.0
81.0,-5.93,14:59:35:808,12.8,666.0
80.06,-10.63,14:59:35:929,11.64,666.0
80.56,-14.75,14:59:36:050,11.87,666.0
80.46,-15.07,14:59:36:178,14.44,666.0
80.37,-14.31,14:59:36:296,16.59,666.0
80.33,-13.85,14:59:36:417,15.41,666.0
80.43,-14.17,14:59:36:534,15.25,666.0
80.23,-14.07,14:59:36:658,18.05,666.0
79.79,-11.71,14:59:36:785,15.49,666.0
79.15,-6.04,14:59:36:911,18.89,666.0
78.58,2.8,14:59:37:038,14.91,666.0
78.22,13.62,14:59:37:157,12.8,666.0
79.39,20.96,14:59:37:273,13.88,666.0
79.35,25.28,14:59:37:395,15.56,666.0
80.6,34.85,14:59:37:515,9.85,666.0
81.79,38.31,14:59:37:643,11.38,666.0
82.98,42.31,14:59:37:777,15.14,666.0
