elev,shp,time,elb,rie
49.71,61.27,14:03:27:240,35.99,13.59
48.24,64.74,14:03:27:364,32.97,7.5
43.07,62.31,14:03:27:486,19.49,666.0
39.6,58.09,14:03:27:614,23.76,666.0
32.35,46.5,14:03:27:755,24.8,666.0
26.03,31.2,14:03:27:879,31.82,11.69
22.38,21.03,14:03:28:005,28.53,666.0
20.44,11.98,14:03:28:130,27.64,666.0
18.62,0.15,14:03:28:268,28.29,666.0
17.82,-7.42,14:03:28:393,27.45,666.0
17.32,-16.96,14:03:28:524,27.99,666.0
17.61,-23.64,14:03:28:657,27.29,666.0
17.46,-25.66,14:03:28:792,27.23,666.0
17.13,-25.45,14:03:28:933,26.98,666.0
17.0,-25.13,14:03:29:068,26.76,666.0
16.86,-25.23,14:03:29:204,26.95,666.0
16.68,-25.27,14:03:29:335,26.53,666.0
16.45,-25.92,14:03:29:459,27.3,666.0
15.95,-24.86,14:03:29:585,27.61,666.0
15.31,-19.47,14:03:29:707,27.94,666.0
15.15,-2.75,14:03:29:832,28.38,666.0
17.7,23.13,14:03:29:956,27.35,666.0
22.08,33.0,14:03:30:083,29.12,666.0
35.11,50.28,14:03:30:211,23.31,666.0
43.54,58.77,14:03:30:357,24.63,666.0
58.78,66.61,14:03:30:492,19.91,666.0
65.5,63.62,14:03:30:626,27.52,666.0
68.67,62.23,14:03:30:755,36.24,22.58
71.48,53.94,14:03:30:877,44.78,35.65
89.9,61.08,14:03:31:006,24.01,666.0
99.35,59.11,14:03:31:139,25.37,666.0
106.76,48.02,14:03:31:265,38.01,81.91
116.32,56.02,14:03:31:393,22.86,666.0
121.26,53.44,14:03:31:546,24.42,666.0
126.78,51.63,14:03:31:688,27.16,666.0
133.53,48.7,14:03:31:831,23.44,666.0
134.69,46.31,14:03:31:959,26.03,666.0
139.63,41.97,14:03:32:094,24.25,666.0
142.98,38.35,14:03:32:222,22.59,666.0
145.13,33.88,14:03:32:373,21.5,666.0
146.27,28.75,14:03:32:502,21.88,666.0
146.96,23.76,14:03:32:630,22.57,666.0
147.32,20.49,14:03:32:768,22.03,666.0
146.86,22.81,14:03:32:888,22.28,666.0
146.92,23.06,14:03:33:014,22.68,666.0
147.83,22.96,14:03:33:144,22.6,666.0
147.82,24.58,14:03:33:273,22.91,666.0
147.49,24.78,14:03:33:397,23.17,666.0
147.41,24.39,14:03:33:526,23.11,666.0
147.5,24.27,14:03:33:645,22.92,666.0
146.5,27.74,14:03:33:768,22.4,666.0
144.31,34.71,14:03:33:916,21.47,666.0
139.86,43.08,14:03:34:039,21.31,666.0
134.51,48.84,14:03:34:158,20.71,666.0
128.2,52.51,14:03:34:276,21.81,666.0
122.81,54.34,14:03:34:400,22.52,666.0
116.89,57.36,14:03:34:532,21.54,666.0
109.84,59.83,14:03:34:663,21.55,666.0
101.84,62.54,14:03:34:787,23.36,666.0
92.22,63.02,14:03:34:912,30.99,39.09
84.04,60.13,14:03:35:049,34.22,42.07
74.09,63.9,14:03:35:186,37.56,23.93
68.15,65.32,14:03:35:320,40.53,16.78
64.2,60.39,14:03:35:456,30.06,39.26
54.64,62.78,14:03:35:592,31.58,20.79
43.67,56.57,14:03:35:726,28.94,666.0
37.47,55.75,14:03:35:861,23.43,666.0
31.8,47.27,14:03:35:991,24.49,666.0
23.71,32.71,14:03:36:126,29.23,666.0
19.56,20.39,14:03:36:264,28.62,666.0
17.1,12.44,14:03:36:396,29.1,666.0
14.82,1.87,14:03:36:524,28.89,666.0
13.84,-7.65,14:03:36:655,27.15,666.0
13.52,-16.26,14:03:36:782,26.66,666.0
13.65,-23.34,14:03:36:917,27.44,666.0
13.93,-26.25,14:03:37:042,27.36,666.0
14.05,-24.2,14:03:37:161,27.32,666.0
14.13,-23.23,14:03:37:297,27.19,666.0
14.44,-23.85,14:03:37:435,27.42,666.0
14.45,-23.74,14:03:37:568,27.51,666.0
14.35,-23.49,14:03:37:698,27.21,666.0
14.01,-22.76,14:03:37:823,27.61,666.0
13.17,-22.53,14:03:37:944,29.2,666.0
12.64,-11.04,14:03:38:085,30.61,0.28
15.72,18.72,14:03:38:223,31.72,5.52
20.59,39.24,14:03:38:360,30.48,8.2
31.49,51.53,14:03:38:493,26.29,666.0
37.56,56.7,14:03:38:619,30.64,26.58
44.26,63.4,14:03:38:742,17.39,666.0
48.91,67.78,14:03:38:876,24.82,666.0
58.45,72.32,14:03:38:998,21.02,666.0
57.14,69.29,14:03:39:128,33.93,10.57
65.84,70.09,14:03:39:260,28.03,666.0
67.59,68.34,14:03:39:391,36.93,12.08
81.94,68.49,14:03:39:516,23.1,666.0
88.55,68.8,14:03:39:640,19.17,666.0
96.05,68.68,14:03:39:766,18.43,666.0
99.63,64.81,14:03:39:893,25.4,666.0
111.85,64.87,14:03:40:024,16.41,666.0
113.8,61.79,14:03:40:142,22.34,666.0
118.64,59.7,14:03:40:265,24.6,666.0
123.05,58.08,14:03:40:395,21.45,666.0
127.96,56.5,14:03:40:526,23.23,666.0
133.68,55.08,14:03:40:653,20.83,666.0
136.69,54.27,14:03:40:780,22.19,666.0
143.53,49.41,14:03:40:912,20.0,666.0
145.25,44.95,14:03:41:047,21.22,666.0
146.59,40.74,14:03:41:174,21.75,666.0
149.61,32.25,14:03:41:302,21.09,666.0
151.58,23.9,14:03:41:427,21.44,666.0
151.1,19.83,14:03:41:557,23.12,666.0
151.07,16.89,14:03:41:695,22.58,666.0
150.55,18.42,14:03:41:829,22.89,666.0
150.32,19.44,14:03:41:963,23.31,666.0
149.86,20.28,14:03:42:087,23.7,666.0
149.27,22.5,14:03:42:224,22.84,666.0
148.52,29.11,14:03:42:359,21.36,666.0
145.07,39.58,14:03:42:487,21.47,666.0
141.69,45.96,14:03:42:618,21.52,666.0
134.91,52.81,14:03:42:745,20.5,666.0
127.73,57.6,14:03:42:872,20.57,666.0
120.6,60.24,14:03:42:996,23.11,666.0
112.53,61.8,14:03:43:119,22.87,666.0
105.95,63.24,14:03:43:255,21.57,666.0
98.23,63.46,14:03:43:393,22.53,666.0
86.57,65.12,14:03:43:519,30.17,28.16
75.85,61.83,14:03:43:652,35.4,25.48
65.6,57.26,14:03:43:777,45.21,22.56
64.25,57.93,14:03:43:911,33.54,28.7
57.64,57.46,14:03:44:039,25.8,666.0
49.79,57.81,14:03:44:164,26.11,666.0
42.14,56.48,14:03:44:291,24.56,666.0
32.56,49.54,14:03:44:419,32.53,15.84
31.58,49.76,14:03:44:546,26.27,666.0
24.62,44.36,14:03:44:677,29.32,666.0
19.31,36.2,14:03:44:823,31.63,8.99
15.23,22.07,14:03:44:958,26.86,666.0
13.09,8.6,14:03:45:093,26.98,666.0
12.33,-4.26,14:03:45:226,27.89,666.0
11.25,-18.36,14:03:45:357,29.83,666.0
10.95,-21.25,14:03:45:488,29.65,666.0
10.77,-22.06,14:03:45:628,29.83,666.0
10.77,-24.63,14:03:45:758,30.24,-6.54
10.84,-24.21,14:03:45:892,30.22,-6.5
10.9,-24.47,14:03:46:021,30.94,-6.34
10.84,-23.69,14:03:46:160,30.8,-5.89
10.92,-22.33,14:03:46:291,30.44,-5.51
10.78,-21.59,14:03:46:413,30.26,-5.67
10.79,-21.92,14:03:46:548,30.34,-5.89
10.8,-20.68,14:03:46:682,30.36,-5.89
10.91,-20.91,14:03:46:815,30.57,-5.98
10.94,-20.39,14:03:46:942,30.37,-5.88
10.85,-21.66,14:03:47:083,30.86,-6.62
11.02,-23.2,14:03:47:212,31.29,-6.44
10.83,-23.35,14:03:47:340,31.28,-6.66
10.59,-22.18,14:03:47:473,30.88,-6.74
10.5,-22.31,14:03:47:597,30.82,-6.99
10.37,-22.5,14:03:47:730,30.74,-7.31
10.33,-22.61,14:03:47:862,30.9,-7.04
10.36,-23.83,14:03:48:007,30.85,-7.24
10.26,-22.79,14:03:48:152,30.23,-7.6
10.12,-22.74,14:03:48:281,30.22,-8.06
9.98,-21.77,14:03:48:414,30.01,-7.97
9.71,-18.9,14:03:48:543,29.76,666.0
9.64,-19.99,14:03:48:680,30.48,-8.36
9.78,-20.67,14:03:48:812,30.39,-7.78
9.88,-20.37,14:03:48:942,30.6,-7.44
10.1,-19.7,14:03:49:074,30.27,-6.51
10.0,-18.83,14:03:49:213,30.2,-6.72
9.89,-18.12,14:03:49:342,30.3,-7.15
9.89,-16.44,14:03:49:475,29.29,666.0
9.8,-16.13,14:03:49:609,28.91,666.0
9.78,-16.05,14:03:49:737,28.47,666.0
9.72,-16.22,14:03:49:861,28.66,666.0
9.75,-16.31,14:03:49:997,29.02,666.0
9.74,-15.72,14:03:50:129,28.9,666.0
9.76,-15.78,14:03:50:241,29.25,666.0
9.8,-14.68,14:03:50:356,29.12,666.0
9.73,-16.28,14:03:50:468,29.54,666.0
9.8,-15.81,14:03:50:584,29.67,666.0
9.89,-15.97,14:03:50:705,29.86,666.0
9.83,-15.83,14:03:50:823,30.03,-5.92
9.77,-14.9,14:03:50:937,29.78,666.0
9.78,-15.68,14:03:51:062,29.88,666.0
9.8,-16.8,14:03:51:177,30.5,-6.04
9.89,-15.21,14:03:51:291,29.88,666.0
9.91,-15.35,14:03:51:412,29.48,666.0
9.6,-14.88,14:03:51:536,30.02,-6.5
9.73,-15.77,14:03:51:916,29.65,666.0
9.74,-15.51,14:03:52:078,29.52,666.0
9.71,-18.73,14:03:52:237,30.09,-6.76
