elev,shp,time,elb,rie
77.46,0.65,17:26:53:037,17.78,666.0
79.55,-0.11,17:26:53:180,18.97,666.0
82.6,-0.63,17:26:53:314,17.42,666.0
84.04,-0.34,17:26:53:450,17.79,666.0
86.52,-1.04,17:26:53:594,16.67,666.0
88.56,-1.41,17:26:53:725,20.7,666.0
90.8,-1.98,17:26:53:856,18.42,666.0
92.92,-2.04,17:26:53:992,18.93,666.0
94.95,-2.47,17:26:54:134,18.74,666.0
96.54,-3.14,17:26:54:266,18.76,666.0
96.89,-3.52,17:26:54:397,18.4,666.0
97.3,-3.46,17:26:54:544,17.56,666.0
96.78,-3.98,17:26:54:682,17.28,666.0
95.54,-3.06,17:26:54:811,16.84,666.0
93.25,-2.82,17:26:54:945,16.67,666.0
88.56,-2.96,17:26:55:076,15.3,666.0
82.62,-3.02,17:26:55:215,18.72,666.0
79.26,-2.49,17:26:55:346,16.61,666.0
75.03,-3.29,17:26:55:478,13.97,666.0
68.31,-3.7,17:26:55:617,15.31,666.0
63.5,-4.09,17:26:55:746,14.56,666.0
57.89,-5.4,17:26:55:878,16.1,666.0
52.44,-7.51,17:26:56:005,17.35,666.0
50.06,-8.14,17:26:56:134,15.98,666.0
46.89,-9.96,17:26:56:268,16.66,666.0
43.84,-10.65,17:26:56:399,14.91,666.0
40.19,-11.89,17:26:56:533,14.37,666.0
33.35,-15.56,17:26:56:683,16.0,666.0
30.1,-17.32,17:26:56:812,15.59,666.0
26.59,-21.35,17:26:56:941,16.17,666.0
24.22,-24.25,17:26:57:074,16.27,666.0
22.33,-26.91,17:26:57:213,17.98,666.0
20.56,-26.65,17:26:57:341,19.29,666.0
20.16,-26.12,17:26:57:475,19.18,666.0
20.2,-24.85,17:26:57:612,18.73,666.0
19.99,-24.3,17:26:57:744,18.9,666.0
19.77,-24.03,17:26:57:878,19.12,666.0
20.32,-22.82,17:26:58:011,18.39,666.0
21.87,-21.8,17:26:58:138,18.86,666.0
24.88,-20.11,17:26:58:281,17.53,666.0
28.01,-18.33,17:26:58:421,20.38,666.0
33.14,-15.1,17:26:58:551,19.79,666.0
38.82,-11.75,17:26:58:678,16.28,666.0
43.16,-8.88,17:26:58:810,16.59,666.0
47.99,-7.61,17:26:58:943,17.4,666.0
52.84,-6.4,17:26:59:078,16.96,666.0
57.79,-6.08,17:26:59:209,16.79,666.0
62.63,-6.46,17:26:59:347,14.53,666.0
65.88,-5.18,17:26:59:480,14.18,666.0
68.87,-4.93,17:26:59:601,14.01,666.0
70.78,-4.61,17:26:59:732,15.37,666.0
74.27,-3.95,17:26:59:881,16.45,666.0
77.11,-4.08,17:27:00:026,19.7,666.0
80.41,-3.62,17:27:00:168,19.12,666.0
83.76,-3.64,17:27:00:296,18.16,666.0
86.65,-3.87,17:27:00:431,17.95,666.0
88.77,-3.41,17:27:00:572,20.18,666.0
93.75,-3.2,17:27:00:710,15.64,666.0
94.09,-3.29,17:27:00:848,18.75,666.0
96.39,-4.3,17:27:00:995,20.18,666.0
98.33,-4.67,17:27:01:136,18.76,666.0
98.61,-4.91,17:27:01:266,18.33,666.0
98.43,-5.24,17:27:01:394,18.55,666.0
96.78,-4.99,17:27:01:532,20.17,666.0
96.47,-4.7,17:27:01:659,17.3,666.0
95.26,-5.28,17:27:01:783,17.43,666.0
91.42,-6.01,17:27:01:912,19.21,666.0
86.62,-6.86,17:27:02:039,19.77,666.0
81.81,-7.77,17:27:02:177,18.46,666.0
76.5,-8.77,17:27:02:308,17.3,666.0
73.07,-9.04,17:27:02:433,17.44,666.0
68.79,-8.84,17:27:02:564,17.2,666.0
65.2,-9.51,17:27:02:695,17.49,666.0
60.89,-9.71,17:27:02:814,18.82,666.0
57.41,-10.36,17:27:02:952,18.37,666.0
53.38,-12.16,17:27:03:109,18.89,666.0
49.4,-13.1,17:27:03:248,19.63,666.0
46.76,-13.09,17:27:03:389,18.33,666.0
44.05,-13.36,17:27:03:532,17.02,666.0
40.92,-14.6,17:27:03:663,17.49,666.0
37.41,-15.64,17:27:03:798,17.75,666.0
35.07,-16.59,17:27:03:929,15.65,666.0
32.11,-18.6,17:27:04:062,15.77,666.0
28.84,-21.18,17:27:04:204,13.4,666.0
24.48,-24.93,17:27:04:349,15.63,666.0
22.85,-27.47,17:27:04:490,16.16,666.0
22.28,-28.44,17:27:04:648,17.49,666.0
22.22,-26.98,17:27:04:793,17.49,666.0
21.68,-26.57,17:27:04:943,17.81,666.0
21.41,-27.17,17:27:05:089,18.17,666.0
21.65,-25.97,17:27:05:232,18.16,666.0
24.04,-22.47,17:27:05:367,19.7,666.0
29.94,-17.04,17:27:05:518,19.83,666.0
36.06,-14.65,17:27:05:655,19.79,666.0
43.27,-11.6,17:27:05:796,18.71,666.0
48.22,-9.45,17:27:05:926,18.8,666.0
52.7,-7.56,17:27:06:052,19.65,666.0
57.15,-6.59,17:27:06:202,17.44,666.0
60.51,-5.49,17:27:06:336,17.43,666.0
64.8,-5.21,17:27:06:475,15.77,666.0
69.34,-5.27,17:27:06:618,15.26,666.0
71.53,-5.41,17:27:06:754,15.83,666.0
73.6,-5.38,17:27:06:889,15.83,666.0
75.13,-5.02,17:27:07:026,17.04,666.0
77.27,-4.26,17:27:07:159,17.89,666.0
79.35,-4.22,17:27:07:308,17.29,666.0
80.9,-4.95,17:27:07:448,19.8,666.0
83.16,-5.34,17:27:07:580,17.72,666.0
84.28,-5.69,17:27:07:728,18.59,666.0
86.4,-5.81,17:27:07:868,17.93,666.0
88.29,-5.63,17:27:08:008,20.0,666.0
90.73,-6.63,17:27:08:150,18.69,666.0
92.43,-6.58,17:27:08:292,18.47,666.0
93.55,-6.66,17:27:08:433,18.57,666.0
93.78,-6.85,17:27:08:577,18.8,666.0
93.9,-6.78,17:27:08:724,18.64,666.0
93.92,-6.99,17:27:08:873,18.09,666.0
92.13,-7.15,17:27:09:009,16.57,666.0
88.14,-7.3,17:27:09:146,15.74,666.0
84.0,-6.86,17:27:09:279,15.97,666.0
79.21,-6.56,17:27:09:418,14.14,666.0
75.5,-6.77,17:27:09:555,14.53,666.0
72.0,-6.81,17:27:09:691,12.48,666.0
68.85,-7.06,17:27:09:813,12.75,666.0
66.18,-7.48,17:27:09:943,13.39,666.0
63.02,-7.8,17:27:10:078,14.9,666.0
59.87,-8.48,17:27:10:210,16.79,666.0
56.49,-9.2,17:27:10:340,18.26,666.0
53.56,-10.18,17:27:10:465,19.21,666.0
50.76,-11.08,17:27:10:593,18.27,666.0
47.68,-12.97,17:27:10:727,19.37,666.0
44.51,-13.97,17:27:10:857,19.1,666.0
42.2,-15.05,17:27:10:993,18.59,666.0
38.96,-15.98,17:27:11:132,17.42,666.0
35.59,-16.81,17:27:11:260,16.95,666.0
32.0,-17.14,17:27:11:393,19.4,666.0
29.63,-18.63,17:27:11:523,16.58,666.0
26.53,-20.77,17:27:11:654,16.7,666.0
23.82,-23.32,17:27:11:803,16.95,666.0
21.35,-25.87,17:27:11:942,18.38,666.0
20.29,-25.87,17:27:12:075,18.83,666.0
20.11,-25.6,17:27:12:211,19.17,666.0
19.56,-25.06,17:27:12:350,19.76,666.0
19.44,-24.99,17:27:12:486,19.77,666.0
19.71,-24.28,17:27:12:629,19.24,666.0
20.32,-25.07,17:27:12:770,19.17,666.0
21.26,-24.57,17:27:12:899,18.65,666.0
22.43,-23.18,17:27:13:030,18.58,666.0
24.58,-22.26,17:27:13:166,20.07,666.0
29.32,-19.1,17:27:13:301,21.12,666.0
36.69,-14.5,17:27:13:444,19.69,666.0
42.72,-11.12,17:27:13:576,17.3,666.0
46.95,-9.37,17:27:13:703,19.13,666.0
52.99,-6.84,17:27:13:850,18.6,666.0
57.24,-5.03,17:27:13:980,17.83,666.0
61.44,-4.18,17:27:14:109,16.17,666.0
65.51,-3.74,17:27:14:254,14.14,666.0
69.09,-3.76,17:27:14:385,14.18,666.0
71.55,-4.36,17:27:14:513,14.73,666.0
74.34,-4.19,17:27:14:660,14.39,666.0
76.33,-4.15,17:27:14:802,15.99,666.0
78.64,-4.15,17:27:14:932,18.23,666.0
80.79,-3.96,17:27:15:065,19.09,666.0
83.07,-4.16,17:27:15:200,17.8,666.0
84.33,-3.95,17:27:15:337,18.61,666.0
87.1,-4.13,17:27:15:462,17.38,666.0
89.53,-4.12,17:27:15:590,18.65,666.0
91.98,-4.38,17:27:15:738,18.49,666.0
93.64,-3.9,17:27:15:886,17.17,666.0
93.94,-4.18,17:27:16:022,16.83,666.0
93.88,-4.25,17:27:16:151,17.0,666.0
93.92,-4.22,17:27:16:281,17.32,666.0
94.79,-4.66,17:27:16:424,16.73,666.0
94.86,-4.72,17:27:16:581,16.71,666.0
92.71,-5.29,17:27:16:738,16.11,666.0
86.26,-5.83,17:27:16:888,14.92,666.0
79.97,-6.93,17:27:17:024,14.36,666.0
75.92,-8.18,17:27:17:157,13.6,666.0
71.54,-8.55,17:27:17:293,12.84,666.0
66.95,-8.29,17:27:17:419,12.26,666.0
62.74,-8.28,17:27:17:547,13.98,666.0
57.59,-9.82,17:27:17:679,14.55,666.0
52.47,-11.96,17:27:17:817,15.44,666.0
49.35,-13.22,17:27:17:948,17.09,666.0
45.68,-14.76,17:27:18:084,17.83,666.0
42.91,-16.28,17:27:18:210,16.81,666.0
39.44,-18.44,17:27:18:344,16.86,666.0
35.38,-20.47,17:27:18:480,16.77,666.0
31.72,-22.16,17:27:18:612,16.55,666.0
29.37,-25.23,17:27:18:744,17.31,666.0
27.55,-24.88,17:27:18:878,17.57,666.0
25.74,-24.14,17:27:19:017,16.74,666.0
23.03,-23.55,17:27:19:149,16.46,666.0
21.53,-21.65,17:27:19:283,16.59,666.0
21.18,-21.82,17:27:19:412,17.22,666.0
21.19,-21.03,17:27:19:548,17.19,666.0
21.45,-22.92,17:27:19:681,17.53,666.0
21.76,-23.03,17:27:19:808,16.82,666.0
22.1,-23.22,17:27:19:937,16.47,666.0
22.32,-22.59,17:27:20:066,16.93,666.0
23.47,-22.0,17:27:20:197,16.82,666.0
25.31,-20.28,17:27:20:333,19.76,666.0
30.11,-15.56,17:27:20:464,20.82,666.0
35.6,-13.9,17:27:20:595,19.07,666.0
41.5,-10.83,17:27:20:725,16.98,666.0
46.08,-8.4,17:27:20:850,17.9,666.0
50.31,-7.83,17:27:20:975,19.4,666.0
54.82,-5.74,17:27:21:112,17.39,666.0
58.06,-5.32,17:27:21:241,16.87,666.0
63.28,-5.18,17:27:21:375,15.03,666.0
66.43,-4.8,17:27:21:515,15.08,666.0
70.36,-4.1,17:27:21:652,13.33,666.0
72.43,-5.09,17:27:21:775,15.14,666.0
75.0,-4.95,17:27:21:914,14.3,666.0
77.85,-4.75,17:27:22:056,14.22,666.0
79.91,-4.71,17:27:22:188,18.81,666.0
81.34,-5.34,17:27:22:322,19.25,666.0
84.13,-5.25,17:27:22:454,17.52,666.0
86.24,-5.66,17:27:22:584,17.3,666.0
88.27,-5.64,17:27:22:710,18.39,666.0
89.07,-6.22,17:27:22:836,19.62,666.0
91.63,-5.69,17:27:22:964,17.39,666.0
92.86,-5.22,17:27:23:094,17.65,666.0
93.97,-4.76,17:27:23:226,17.76,666.0
94.81,-4.55,17:27:23:351,17.12,666.0
95.1,-4.34,17:27:23:486,16.68,666.0
94.94,-4.63,17:27:23:616,16.57,666.0
94.3,-3.94,17:27:23:742,15.95,666.0
92.21,-4.69,17:27:23:879,15.42,666.0
88.89,-5.04,17:27:24:009,16.05,666.0
86.42,-4.75,17:27:24:134,17.12,666.0
83.2,-4.8,17:27:24:268,17.53,666.0
79.05,-5.22,17:27:24:410,16.76,666.0
76.27,-5.11,17:27:24:543,14.09,666.0
72.63,-5.93,17:27:24:681,14.75,666.0
68.49,-5.97,17:27:24:808,14.78,666.0
63.11,-7.38,17:27:24:940,16.88,666.0
58.31,-9.29,17:27:25:079,16.34,666.0
52.51,-11.02,17:27:25:214,18.73,666.0
48.64,-12.53,17:27:25:346,16.59,666.0
44.76,-12.84,17:27:25:476,15.29,666.0
39.46,-14.42,17:27:25:608,16.43,666.0
35.84,-14.56,17:27:25:750,13.86,666.0
32.04,-13.89,17:27:25:874,16.2,666.0
29.22,-14.1,17:27:25:997,17.97,666.0
26.57,-14.61,17:27:26:126,14.01,666.0
24.21,-16.55,17:27:26:266,13.91,666.0
22.15,-20.58,17:27:26:388,16.02,666.0
21.42,-23.26,17:27:26:514,16.99,666.0
21.09,-23.73,17:27:26:646,17.13,666.0
21.34,-23.9,17:27:26:773,17.17,666.0
21.71,-24.26,17:27:26:900,16.79,666.0
21.87,-24.1,17:27:27:027,16.73,666.0
22.1,-23.1,17:27:27:151,17.04,666.0
22.45,-22.74,17:27:27:278,17.54,666.0
25.03,-20.25,17:27:27:407,17.2,666.0
31.58,-16.28,17:27:27:543,18.92,666.0
37.99,-12.33,17:27:27:675,20.39,666.0
43.07,-8.75,17:27:27:804,16.92,666.0
48.48,-6.52,17:27:27:949,26.64,666.0
53.38,-5.15,17:27:28:088,18.41,666.0
57.6,-4.38,17:27:28:217,17.57,666.0
62.36,-4.07,17:27:28:339,16.11,666.0
66.62,-3.45,17:27:28:485,15.03,666.0
70.15,-2.62,17:27:28:628,14.04,666.0
72.17,-2.38,17:27:28:756,16.21,666.0
75.29,-1.4,17:27:28:886,15.42,666.0
77.56,-0.77,17:27:29:018,19.15,666.0
80.1,-1.68,17:27:29:154,18.58,666.0
81.19,-2.66,17:27:29:284,19.38,666.0
83.79,-2.12,17:27:29:415,17.55,666.0
84.96,-1.91,17:27:29:543,18.21,666.0
87.55,-3.1,17:27:29:682,17.04,666.0
89.78,-3.43,17:27:29:812,18.01,666.0
91.25,-4.97,17:27:29:943,18.9,666.0
93.7,-5.33,17:27:30:080,18.84,666.0
95.42,-6.26,17:27:30:214,19.35,666.0
96.37,-6.48,17:27:30:343,18.03,666.0
96.91,-6.63,17:27:30:475,17.16,666.0
96.66,-6.74,17:27:30:611,17.52,666.0
96.68,-6.9,17:27:30:762,17.5,666.0
96.67,-6.91,17:27:30:896,17.55,666.0
96.88,-7.06,17:27:31:027,17.16,666.0
94.61,-7.37,17:27:31:159,16.27,666.0
90.16,-8.25,17:27:31:288,14.67,666.0
85.57,-8.26,17:27:31:412,16.75,666.0
80.32,-8.63,17:27:31:551,17.14,666.0
76.04,-9.39,17:27:31:694,16.33,666.0
73.06,-9.29,17:27:31:819,14.23,666.0
68.83,-9.72,17:27:31:946,15.38,666.0
64.6,-9.9,17:27:32:074,13.94,666.0
59.4,-10.81,17:27:32:219,16.18,666.0
54.27,-12.2,17:27:32:349,16.86,666.0
49.47,-12.31,17:27:32:475,16.12,666.0
45.92,-13.99,17:27:32:615,15.5,666.0
41.97,-16.15,17:27:32:745,16.1,666.0
37.45,-17.96,17:27:32:878,14.09,666.0
34.02,-18.5,17:27:33:007,16.47,666.0
31.52,-17.31,17:27:33:133,15.84,666.0
27.22,-18.15,17:27:33:269,15.88,666.0
23.74,-20.16,17:27:33:413,15.48,666.0
22.0,-24.24,17:27:33:540,16.77,666.0
21.4,-24.91,17:27:33:661,17.86,666.0
20.61,-26.06,17:27:33:802,18.38,666.0
20.0,-26.58,17:27:33:936,18.82,666.0
19.17,-27.84,17:27:34:065,19.96,666.0
18.92,-28.56,17:27:34:194,20.14,666.0
18.66,-28.83,17:27:34:322,20.39,666.0
18.84,-29.07,17:27:34:455,20.17,666.0
21.56,-26.94,17:27:34:584,19.43,666.0
25.15,-24.52,17:27:34:708,20.95,666.0
29.64,-20.35,17:27:34:854,20.75,666.0
34.58,-16.94,17:27:34:990,20.61,666.0
41.28,-12.68,17:27:35:122,17.03,666.0
45.75,-10.11,17:27:35:244,18.72,666.0
50.22,-8.07,17:27:35:376,18.54,666.0
54.59,-6.08,17:27:35:512,18.84,666.0
59.57,-5.26,17:27:35:645,17.4,666.0
63.67,-4.82,17:27:35:781,15.35,666.0
66.35,-4.81,17:27:35:915,15.16,666.0
69.11,-3.98,17:27:36:046,14.47,666.0
71.01,-3.81,17:27:36:174,15.13,666.0
73.23,-3.73,17:27:36:307,15.23,666.0
74.22,-3.63,17:27:36:442,16.11,666.0
76.69,-3.39,17:27:36:575,15.98,666.0
76.96,-3.94,17:27:36:708,19.22,666.0
79.98,-3.13,17:27:36:848,17.73,666.0
81.81,-3.21,17:27:36:981,20.63,666.0
83.76,-2.57,17:27:37:123,18.26,666.0
85.22,-2.76,17:27:37:265,18.58,666.0
87.35,-3.22,17:27:37:399,17.61,666.0
88.96,-2.86,17:27:37:532,18.81,666.0
90.24,-3.39,17:27:37:670,19.54,666.0
92.4,-3.03,17:27:37:794,17.24,666.0
93.85,-3.02,17:27:37:927,17.07,666.0
94.5,-3.25,17:27:38:066,18.1,666.0
95.36,-3.26,17:27:38:209,19.67,666.0
97.31,-2.86,17:27:38:345,18.52,666.0
97.78,-2.99,17:27:38:474,18.37,666.0
101.2,-2.92,17:27:38:613,17.05,666.0
104.84,-2.57,17:27:38:752,15.18,666.0
104.61,-2.68,17:27:38:877,15.42,666.0
104.41,-2.96,17:27:39:010,15.53,666.0
103.9,-2.86,17:27:39:146,16.0,666.0
101.68,-3.01,17:27:39:279,16.86,666.0
99.42,-2.83,17:27:39:412,17.35,666.0
96.77,-3.53,17:27:39:550,15.58,666.0
93.51,-3.18,17:27:39:678,15.32,666.0
88.55,-3.48,17:27:39:798,18.83,666.0
83.0,-3.54,17:27:39:941,16.79,666.0
78.05,-3.36,17:27:40:077,13.43,666.0
74.97,-4.67,17:27:40:201,12.87,666.0
70.62,-5.16,17:27:40:336,12.98,666.0
65.3,-5.93,17:27:40:458,12.95,666.0
60.3,-8.6,17:27:40:588,17.46,666.0
56.9,-9.9,17:27:40:717,17.25,666.0
52.68,-11.99,17:27:40:843,19.14,666.0
49.62,-14.28,17:27:40:974,19.56,666.0
45.36,-15.71,17:27:41:107,19.63,666.0
42.07,-16.64,17:27:41:248,17.08,666.0
38.18,-17.9,17:27:41:388,16.03,666.0
34.47,-19.68,17:27:41:517,16.39,666.0
30.98,-20.83,17:27:41:643,16.33,666.0
28.27,-21.54,17:27:41:770,14.25,666.0
25.48,-22.22,17:27:41:901,13.97,666.0
23.48,-23.27,17:27:42:034,14.5,666.0
21.5,-24.88,17:27:42:165,15.66,666.0
19.82,-26.88,17:27:42:298,16.96,666.0
19.12,-26.96,17:27:42:438,17.34,666.0
19.06,-26.18,17:27:42:567,17.75,666.0
20.49,-24.89,17:27:42:693,18.03,666.0
22.56,-23.24,17:27:42:838,17.74,666.0
24.15,-22.53,17:27:42:979,17.85,666.0
27.36,-20.71,17:27:43:108,18.82,666.0
30.8,-17.42,17:27:43:246,18.31,666.0
35.51,-14.91,17:27:43:381,17.65,666.0
40.59,-11.99,17:27:43:511,18.2,666.0
44.82,-9.85,17:27:43:644,16.19,666.0
49.13,-9.37,17:27:43:773,17.48,666.0
52.57,-7.45,17:27:43:904,17.33,666.0
57.31,-6.6,17:27:44:032,16.82,666.0
61.43,-5.64,17:27:44:157,16.13,666.0
65.31,-4.63,17:27:44:286,14.08,666.0
68.86,-3.64,17:27:44:426,14.25,666.0
71.31,-4.18,17:27:44:568,16.62,666.0
74.85,-4.24,17:27:44:701,15.67,666.0
76.66,-4.43,17:27:44:830,16.97,666.0
78.12,-4.15,17:27:44:968,19.77,666.0
81.36,-3.66,17:27:45:107,19.36,666.0
83.44,-3.79,17:27:45:241,17.64,666.0
85.13,-3.93,17:27:45:379,18.95,666.0
86.96,-4.12,17:27:45:513,18.42,666.0
88.77,-3.29,17:27:45:642,21.14,666.0
89.79,-3.64,17:27:45:780,20.16,666.0
91.02,-3.21,17:27:45:912,19.43,666.0
93.69,-2.93,17:27:46:048,17.02,666.0
95.95,-3.23,17:27:46:183,16.12,666.0
96.07,-3.67,17:27:46:310,17.68,666.0
97.33,-3.97,17:27:46:443,18.61,666.0
97.87,-4.51,17:27:46:567,18.74,666.0
100.79,-4.09,17:27:46:703,17.09,666.0
103.12,-4.51,17:27:46:831,16.08,666.0
103.78,-4.89,17:27:46:965,15.71,666.0
102.69,-5.21,17:27:47:094,17.28,666.0
99.24,-5.62,17:27:47:226,19.53,666.0
96.16,-6.22,17:27:47:371,16.79,666.0
90.11,-6.78,17:27:47:506,19.36,666.0
85.08,-5.76,17:27:47:646,16.98,666.0
79.79,-6.13,17:27:47:777,19.61,666.0
76.21,-5.24,17:27:47:918,14.36,666.0
71.77,-5.42,17:27:48:051,13.47,666.0
67.54,-5.99,17:27:48:174,13.99,666.0
63.82,-6.97,17:27:48:297,14.11,666.0
59.11,-8.79,17:27:48:434,15.33,666.0
55.07,-10.64,17:27:48:566,15.66,666.0
51.17,-11.69,17:27:48:693,15.86,666.0
47.85,-11.52,17:27:48:825,14.68,666.0
44.39,-12.53,17:27:48:969,14.27,666.0
40.18,-13.15,17:27:49:097,13.97,666.0
35.37,-15.34,17:27:49:231,14.84,666.0
31.59,-18.81,17:27:49:371,15.0,666.0
26.52,-23.77,17:27:49:520,16.44,666.0
24.61,-26.51,17:27:49:650,16.69,666.0
23.0,-27.74,17:27:49:787,17.29,666.0
21.14,-28.82,17:27:49:909,18.8,666.0
19.06,-30.17,17:27:50:045,19.46,666.0
18.23,-31.2,17:27:50:179,19.41,666.0
17.78,-31.81,17:27:50:317,19.61,666.0
17.66,-31.53,17:27:50:445,19.76,666.0
17.38,-30.42,17:27:50:574,19.75,666.0
17.73,-30.25,17:27:50:715,19.99,666.0
18.84,-28.6,17:27:50:869,20.23,666.0
21.94,-24.56,17:27:51:005,18.67,666.0
26.53,-21.17,17:27:51:143,19.87,666.0
30.65,-18.32,17:27:51:276,19.06,666.0
34.75,-15.83,17:27:51:417,18.9,666.0
39.38,-13.24,17:27:51:551,15.39,666.0
43.1,-11.39,17:27:51:687,14.4,666.0
46.63,-10.11,17:27:51:816,17.26,666.0
50.18,-8.47,17:27:51:951,17.35,666.0
54.1,-6.94,17:27:52:102,16.99,666.0
58.37,-5.9,17:27:52:257,16.37,666.0
63.04,-5.04,17:27:52:419,13.3,666.0
65.57,-4.02,17:27:52:565,13.56,666.0
68.51,-4.27,17:27:52:736,13.31,666.0
70.44,-4.23,17:27:52:904,13.65,666.0
73.45,-3.71,17:27:53:060,13.14,666.0
75.64,-3.97,17:27:53:217,15.24,666.0
77.07,-3.47,17:27:53:353,18.3,666.0
79.37,-4.27,17:27:53:495,18.06,666.0
80.79,-3.59,17:27:53:651,19.02,666.0
83.32,-3.81,17:27:53:803,17.52,666.0
85.81,-3.48,17:27:53:960,16.51,666.0
87.78,-3.11,17:27:54:123,18.91,666.0
89.3,-3.57,17:27:54:277,19.23,666.0
92.21,-3.37,17:27:54:427,16.99,666.0
96.54,-4.69,17:27:54:568,15.42,666.0
96.69,-5.26,17:27:54:733,16.97,666.0
97.38,-5.5,17:27:54:896,19.04,666.0
98.5,-5.05,17:27:55:058,18.44,666.0
101.33,-5.51,17:27:55:222,17.18,666.0
103.7,-6.0,17:27:55:369,16.28,666.0
104.09,-6.36,17:27:55:531,16.92,666.0
103.15,-5.2,17:27:55:679,16.82,666.0
100.26,-5.1,17:27:55:834,18.15,666.0
95.95,-5.47,17:27:55:978,17.04,666.0
90.6,-5.13,17:27:56:128,18.06,666.0
85.09,-5.66,17:27:56:276,18.27,666.0
81.52,-5.7,17:27:56:426,18.41,666.0
78.7,-5.9,17:27:56:568,15.44,666.0
74.33,-6.92,17:27:56:715,15.47,666.0
70.63,-6.75,17:27:56:872,15.0,666.0
66.54,-6.86,17:27:57:028,12.11,666.0
62.54,-7.05,17:27:57:184,15.69,666.0
58.22,-7.38,17:27:57:334,17.21,666.0
54.15,-8.18,17:27:57:494,17.58,666.0
51.45,-9.41,17:27:57:632,17.68,666.0
48.43,-10.91,17:27:57:778,17.9,666.0
45.6,-12.02,17:27:57:927,16.72,666.0
42.7,-13.1,17:27:58:092,15.1,666.0
39.74,-13.95,17:27:58:236,13.92,666.0
36.04,-15.66,17:27:58:388,15.28,666.0
33.8,-17.03,17:27:58:557,16.3,666.0
31.97,-18.2,17:27:58:725,16.7,666.0
29.5,-19.65,17:27:58:880,15.84,666.0
27.78,-20.36,17:27:59:028,16.44,666.0
24.92,-21.13,17:27:59:184,16.69,666.0
23.72,-21.59,17:27:59:345,16.71,666.0
22.49,-23.85,17:27:59:507,18.29,666.0
22.07,-23.23,17:27:59:650,17.85,666.0
21.77,-23.46,17:27:59:805,17.66,666.0
20.66,-23.85,17:27:59:966,18.49,666.0
20.32,-24.29,17:28:00:112,18.71,666.0
19.81,-24.96,17:28:00:279,19.31,666.0
19.18,-25.6,17:28:00:441,20.07,666.0
21.45,-22.13,17:28:00:583,17.86,666.0
23.7,-21.31,17:28:00:722,19.93,666.0
28.1,-19.06,17:28:00:852,19.53,666.0
32.82,-17.02,17:28:00:973,20.05,666.0
38.92,-13.29,17:28:01:112,18.84,666.0
43.23,-11.43,17:28:01:244,17.4,666.0
47.06,-9.25,17:28:01:376,17.78,666.0
50.99,-8.65,17:28:01:520,18.39,666.0
54.32,-7.32,17:28:01:652,17.87,666.0
57.76,-6.35,17:28:01:777,16.73,666.0
60.7,-5.43,17:28:01:909,15.4,666.0
63.75,-4.91,17:28:02:041,14.95,666.0
66.76,-4.44,17:28:02:176,14.1,666.0
69.38,-4.46,17:28:02:310,14.21,666.0
71.15,-4.86,17:28:02:440,14.57,666.0
73.08,-4.65,17:28:02:577,14.61,666.0
74.55,-4.77,17:28:02:710,15.33,666.0
75.88,-3.78,17:28:02:834,15.67,666.0
76.7,-4.03,17:28:02:968,18.07,666.0
79.84,-3.36,17:28:03:095,20.01,666.0
82.52,-3.54,17:28:03:232,17.23,666.0
84.05,-3.57,17:28:03:361,17.81,666.0
86.21,-3.32,17:28:03:497,16.64,666.0
87.32,-2.74,17:28:03:638,18.94,666.0
89.64,-2.94,17:28:03:770,18.21,666.0
91.52,-2.09,17:28:03:905,16.48,666.0
93.0,-2.08,17:28:04:031,15.38,666.0
94.87,-2.16,17:28:04:156,16.97,666.0
94.9,-2.33,17:28:04:287,17.37,666.0
95.39,-1.58,17:28:04:435,16.82,666.0
96.54,-1.83,17:28:04:566,17.8,666.0
97.33,-2.51,17:28:04:696,16.29,666.0
97.63,-2.32,17:28:04:825,16.56,666.0
97.6,-2.65,17:28:04:951,16.05,666.0
97.4,-2.27,17:28:05:086,16.28,666.0
96.2,-2.52,17:28:05:209,15.91,666.0
95.17,-3.18,17:28:05:340,15.32,666.0
93.26,-3.54,17:28:05:479,14.26,666.0
90.4,-4.61,17:28:05:608,16.98,666.0
88.08,-4.81,17:28:05:738,13.33,666.0
84.36,-5.36,17:28:05:874,16.38,666.0
80.29,-5.75,17:28:06:009,17.7,666.0
76.53,-6.1,17:28:06:132,17.56,666.0
73.99,-6.75,17:28:06:268,14.76,666.0
70.98,-6.81,17:28:06:392,12.47,666.0
66.85,-7.13,17:28:06:528,11.04,666.0
62.84,-6.91,17:28:06:659,14.91,666.0
59.09,-7.95,17:28:06:792,15.67,666.0
56.16,-9.15,17:28:06:916,16.96,666.0
52.65,-9.73,17:28:07:068,17.38,666.0
48.74,-11.39,17:28:07:202,17.64,666.0
46.04,-12.3,17:28:07:337,16.97,666.0
43.14,-12.49,17:28:07:463,16.62,666.0
40.35,-13.39,17:28:07:584,15.29,666.0
36.65,-14.8,17:28:07:714,17.31,666.0
34.56,-16.07,17:28:07:844,17.12,666.0
31.91,-18.14,17:28:07:976,16.54,666.0
29.22,-20.04,17:28:08:117,15.13,666.0
25.69,-22.74,17:28:08:252,15.65,666.0
23.18,-23.91,17:28:08:375,16.57,666.0
21.89,-25.47,17:28:08:510,16.65,666.0
21.03,-27.13,17:28:08:633,17.71,666.0
19.47,-28.75,17:28:08:768,18.58,666.0
18.04,-31.01,17:28:08:904,19.63,666.0
