elev,shp,time,elb,rie
27.43,-21.33,18:23:39:007,3.8,666.0
22.34,-24.37,18:23:39:157,7.8,666.0
19.59,-22.54,18:23:39:292,9.72,666.0
17.94,-19.61,18:23:39:425,10.79,666.0
19.33,-18.53,18:23:39:552,14.21,666.0
27.25,-12.24,18:23:39:690,17.31,666.0
40.06,-11.07,18:23:39:827,15.29,666.0
52.43,-9.21,18:23:39:949,14.81,666.0
66.48,-7.91,18:23:40:088,11.92,666.0
76.21,-7.2,18:23:40:223,12.01,666.0
90.28,-10.17,18:23:40:349,10.53,666.0
106.23,-9.25,18:23:40:473,9.54,666.0
113.87,-10.21,18:23:40:602,16.41,666.0
125.17,-8.97,18:23:40:736,4.84,666.0
135.71,-7.65,18:23:40:866,14.72,666.0
141.78,-6.03,18:23:40:994,9.82,666.0
147.33,-0.49,18:23:41:124,16.98,666.0
153.26,7.32,18:23:41:252,16.48,666.0
154.67,11.11,18:23:41:380,15.7,666.0
160.75,23.28,18:23:41:514,10.53,666.0
163.17,28.15,18:23:41:638,19.69,666.0
163.3,29.28,18:23:41:777,18.24,666.0
156.44,15.96,18:23:41:915,16.86,666.0
148.93,5.48,18:23:42:046,10.54,666.0
138.77,0.1,18:23:42:169,9.59,666.0
124.41,-3.26,18:23:42:299,13.65,666.0
110.91,-8.31,18:23:42:437,11.25,666.0
100.37,-10.22,18:23:42:562,4.31,666.0
87.85,-13.66,18:23:42:690,3.64,666.0
71.71,-15.09,18:23:42:824,14.22,666.0
62.14,-20.05,18:23:42:948,5.79,666.0
49.64,-19.28,18:23:43:085,8.63,666.0
43.3,-22.34,18:23:43:211,4.06,666.0
34.86,-25.29,18:23:43:340,5.75,666.0
27.73,-26.3,18:23:43:471,5.14,666.0
24.05,-27.94,18:23:43:595,6.9,666.0
20.72,-28.8,18:23:43:731,9.79,666.0
17.77,-28.4,18:23:43:873,13.03,666.0
19.66,-24.9,18:23:44:005,16.5,666.0
26.72,-22.03,18:23:44:135,18.37,666.0
34.75,-17.71,18:23:44:273,14.03,666.0
44.01,-14.03,18:23:44:411,16.11,666.0
54.74,-11.66,18:23:44:534,17.92,666.0
62.58,-9.72,18:23:44:663,15.71,666.0
73.89,-7.55,18:23:44:798,15.11,666.0
83.32,-8.1,18:23:44:915,16.24,666.0
99.12,-6.73,18:23:45:035,6.17,666.0
105.1,-6.39,18:23:45:157,13.02,666.0
115.85,-8.52,18:23:45:280,11.38,666.0
124.51,-7.03,18:23:45:408,18.89,666.0
134.8,-7.4,18:23:45:550,14.85,666.0
140.62,-6.51,18:23:45:697,13.63,666.0
146.88,-5.93,18:23:45:838,12.84,666.0
151.26,-2.84,18:23:45:968,21.31,666.0
153.08,1.36,18:23:46:092,17.55,666.0
156.21,13.05,18:23:46:217,15.31,666.0
157.02,23.51,18:23:46:351,20.0,666.0
158.54,27.46,18:23:46:481,16.03,666.0
157.83,27.8,18:23:46:610,10.98,666.0
155.73,16.47,18:23:46:741,10.71,666.0
148.76,9.45,18:23:46:873,8.48,666.0
140.78,5.33,18:23:46:997,7.39,666.0
134.94,2.68,18:23:47:121,11.92,666.0
124.35,-0.24,18:23:47:253,6.19,666.0
113.29,-5.1,18:23:47:382,2.45,666.0
101.54,-6.95,18:23:47:503,1.74,666.0
91.87,-8.21,18:23:47:624,3.38,666.0
79.7,-8.16,18:23:47:748,0.96,666.0
65.59,-7.28,18:23:47:886,5.04,666.0
52.13,-6.71,18:23:48:016,8.47,666.0
41.64,-9.07,18:23:48:142,7.54,666.0
32.36,-12.73,18:23:48:268,3.04,666.0
25.11,-17.63,18:23:48:402,6.77,666.0
20.51,-21.15,18:23:48:528,8.78,666.0
15.46,-21.88,18:23:48:661,11.32,666.0
14.15,-22.33,18:23:48:807,12.45,666.0
15.14,-21.22,18:23:48:943,14.43,666.0
18.48,-18.52,18:23:49:070,15.56,666.0
24.67,-16.07,18:23:49:205,19.48,666.0
34.73,-13.88,18:23:49:341,18.5,666.0
44.37,-10.88,18:23:49:472,16.57,666.0
52.11,-9.7,18:23:49:594,15.05,666.0
64.5,-7.06,18:23:49:715,8.57,666.0
73.74,-7.04,18:23:49:845,18.11,666.0
82.19,-7.78,18:23:49:968,14.37,666.0
94.24,-8.0,18:23:50:092,6.48,666.0
104.76,-8.87,18:23:50:236,10.19,666.0
110.86,-9.06,18:23:50:367,18.77,666.0
121.53,-7.1,18:23:50:514,9.4,666.0
130.5,-6.36,18:23:50:654,16.3,666.0
136.08,-6.35,18:23:50:797,16.05,666.0
143.12,-5.02,18:23:50:941,17.4,666.0
147.05,-2.27,18:23:51:080,19.34,666.0
154.79,-0.4,18:23:51:231,11.32,666.0
156.75,8.26,18:23:51:387,19.02,666.0
164.63,35.44,18:23:51:530,12.8,666.0
167.14,55.47,18:23:51:671,8.94,666.0
165.83,55.7,18:23:51:821,6.35,666.0
162.94,33.2,18:23:51:980,7.58,666.0
151.91,11.29,18:23:52:127,13.99,666.0
141.97,4.18,18:23:52:284,7.59,666.0
132.25,-0.7,18:23:52:426,11.98,666.0
117.4,-6.22,18:23:52:578,6.31,666.0
102.74,-12.99,18:23:52:717,7.54,666.0
87.89,-15.72,18:23:52:871,8.47,666.0
78.24,-18.32,18:23:53:005,8.01,666.0
68.63,-20.86,18:23:53:156,9.35,666.0
57.31,-22.14,18:23:53:331,7.88,666.0
46.24,-23.39,18:23:53:482,7.95,666.0
37.28,-24.76,18:23:53:620,3.07,666.0
30.52,-26.73,18:23:53:766,2.2,666.0
21.7,-31.56,18:23:53:916,7.92,666.0
18.62,-32.74,18:23:54:047,10.07,666.0
17.82,-30.09,18:23:54:198,11.1,666.0
19.38,-29.44,18:23:54:322,13.08,666.0
24.4,-24.14,18:23:54:456,18.4,666.0
35.65,-16.67,18:23:54:592,19.56,666.0
47.15,-11.73,18:23:54:717,18.3,666.0
58.2,-9.43,18:23:54:839,15.51,666.0
70.21,-7.35,18:23:54:964,15.28,666.0
78.31,-4.86,18:23:55:094,10.84,666.0
90.46,-5.1,18:23:55:248,13.99,666.0
101.13,-5.1,18:23:55:379,15.25,666.0
110.35,-5.64,18:23:55:504,12.64,666.0
119.13,-5.73,18:23:55:627,8.11,666.0
131.94,-3.65,18:23:55:769,11.43,666.0
136.86,-3.03,18:23:55:889,13.1,666.0
143.39,-1.21,18:23:56:013,19.05,666.0
156.39,0.38,18:23:56:160,13.43,666.0
159.23,8.95,18:23:56:297,16.16,666.0
165.43,27.19,18:23:56:422,12.58,666.0
168.12,43.88,18:23:56:546,8.3,666.0
167.55,51.84,18:23:56:676,7.88,666.0
165.22,42.28,18:23:56:811,11.62,666.0
154.45,13.97,18:23:56:942,14.23,666.0
148.42,5.79,18:23:57:074,16.25,666.0
142.4,4.62,18:23:57:209,6.56,666.0
132.23,0.22,18:23:57:335,12.72,666.0
119.67,-6.82,18:23:57:462,14.63,666.0
108.68,-11.66,18:23:57:587,7.39,666.0
98.82,-13.4,18:23:57:717,1.0,666.0
88.69,-14.68,18:23:57:842,4.81,666.0
75.9,-14.81,18:23:57:969,11.66,666.0
69.22,-16.35,18:23:58:093,10.87,666.0
59.53,-17.96,18:23:58:232,9.42,666.0
48.74,-20.58,18:23:58:376,8.99,666.0
41.89,-20.31,18:23:58:522,4.63,666.0
32.26,-21.71,18:23:58:647,10.35,666.0
26.53,-26.12,18:23:58:771,5.99,666.0
22.42,-26.92,18:23:58:900,8.83,666.0
17.19,-26.61,18:23:59:039,11.64,666.0
15.21,-27.66,18:23:59:174,14.12,666.0
15.47,-25.68,18:23:59:304,15.85,666.0
